"ID"	"MN"	"H"	"C"	"O"	"N"	"S"	"P"	"Na"	"ME"	"Scores"	"NBP"	"Peptide"	"KEGG"
"20041"	"558.213105"	"35"	"28"	"8"	"2"	"0"	"1"	"0"	"559.22061"	"-0.440716658"	"0"	"No Peptide Found"	"Non metabolites found"
"20042"	"558.220697"	"38"	"20"	"12"	"4"	"1"	"0"	"0"	"559.2282285"	"0.85493445"	"0"	"No Peptide Found"	"Non metabolites found"
"20043"	"558.244681"	"38"	"27"	"3"	"6"	"2"	"0"	"0"	"559.252148"	"-0.062924688"	"0"	"No Peptide Found"	"Non metabolites found"
"20044"	"558.265811"	"42"	"24"	"5"	"6"	"2"	"0"	"0"	"559.2731287"	"0.358121361"	"0"	"No Peptide Found"	"Non metabolites found"
"20045"	"558.277044"	"42"	"23"	"4"	"8"	"2"	"0"	"0"	"559.28419"	"0.867913084"	"0"	"No Peptide Found"	"Non metabolites found"
"20046"	"558.281066"	"42"	"28"	"2"	"6"	"2"	"0"	"0"	"559.2884698"	"0.320485617"	"0"	"No Peptide Found"	"Non metabolites found"
"20047"	"558.301329"	"42"	"24"	"9"	"6"	"0"	"0"	"0"	"559.3091756"	"0.654176781"	"17"	"P1V1T1D1K1;S1P1L1D1K1;S1P1V1K1E1;G2V2L1D1;G1S1P1V2T1;G1S2P1V1L1;G1A1V3D1;G2V3E1;A1S2P1V2;G1A2V1L1E1;A3V2E1;G1A1P1T2L1;G1A2L2D1;G2A1L2E1;A2P1V1T2;A2S1P1T1L1;A3V1L1D1"	"Non metabolites found"
"20049"	"558.312562"	"42"	"23"	"8"	"8"	"0"	"0"	"0"	"559.3205879"	"-0.328691075"	"9"	"G1V1L1D1R1;S1P1V1T1R1;S2P1L1R1;A1V2D1R1;G1V2E1R1;A2L1E1R1;G4A1L1K1;G3A2V1K1;G1A5K1"	"Non metabolites found"
"20050"	"558.321291"	"42"	"26"	"2"	"10"	"1"	"0"	"0"	"559.3287718"	"0.396847528"	"0"	"No Peptide Found"	"Non metabolites found"
"20051"	"558.337714"	"46"	"25"	"8"	"6"	"0"	"0"	"0"	"559.3455896"	"0.43140378"	"13"	"V3D1K1;G1S1V4;P1T2L1K1;A1L2D1K1;G1L2K1E1;A1V1L1K1E1;G1A1V2T1L1;G2V1T1L2;G2S1L3;G1A1S1V1L2;A2V3T1;A2S1V2L1;A3T1L2"	"Non metabolites found"
"20058"	"558.991047"	"19"	"11"	"17"	"3"	"1"	"2"	"0"	"559.99892"	"0.720901898"	"0"	"No Peptide Found"	"Non metabolites found"
"20059"	"559.00228"	"19"	"10"	"16"	"5"	"1"	"2"	"0"	"560.0095141"	"0.445425797"	"0"	"No Peptide Found"	"Non metabolites found"
"20060"	"559.011009"	"19"	"13"	"10"	"7"	"2"	"2"	"0"	"560.018696"	"0.695379147"	"0"	"No Peptide Found"	"Non metabolites found"
"20061"	"559.019189"	"24"	"12"	"14"	"3"	"1"	"3"	"0"	"560.0271749"	"1.531990568"	"0"	"No Peptide Found"	"Non metabolites found"
"20062"	"559.024306"	"17"	"24"	"11"	"1"	"2"	"0"	"0"	"560.0316667"	"1.535950326"	"0"	"No Peptide Found"	"Non metabolites found"
"20063"	"559.031454"	"23"	"17"	"14"	"1"	"1"	"2"	"0"	"560.03933"	"0.872211316"	"0"	"No Peptide Found"	"Non metabolites found"
"20064"	"559.034825"	"27"	"14"	"14"	"1"	"2"	"2"	"0"	"560.042315"	"0.1426746"	"0"	"No Peptide Found"	"Non metabolites found"
"20065"	"559.042687"	"23"	"16"	"13"	"3"	"1"	"2"	"0"	"560.0505578"	"0.137186409"	"0"	"No Peptide Found"	"Non metabolites found"
"20066"	"559.062163"	"22"	"15"	"14"	"5"	"1"	"1"	"0"	"560.06956"	"-0.276201004"	"0"	"No Peptide Found"	"Non metabolites found"
"20067"	"559.113803"	"26"	"20"	"10"	"5"	"1"	"1"	"0"	"560.1213788"	"-1.035518496"	"0"	"No Peptide Found"	"Non metabolites found"
"20069"	"559.143176"	"29"	"17"	"14"	"5"	"1"	"0"	"0"	"560.150255"	"-0.061321285"	"0"	"No Peptide Found"	"Non metabolites found"
"20070"	"559.165824"	"33"	"23"	"9"	"3"	"2"	"0"	"0"	"560.1737625"	"1.598866273"	"0"	"No Peptide Found"	"Non metabolites found"
"20071"	"559.17534"	"34"	"23"	"9"	"3"	"1"	"1"	"0"	"560.1828873"	"0.43742205"	"0"	"No Peptide Found"	"Non metabolites found"
"20072"	"559.186954"	"37"	"20"	"11"	"3"	"2"	"0"	"0"	"560.1944168"	"0.474994755"	"0"	"No Peptide Found"	"Non metabolites found"
"20073"	"559.194816"	"33"	"22"	"10"	"5"	"1"	"0"	"0"	"560.201715"	"0.270412471"	"2"	"P2C1D1E1;S2T1C1Y1"	"Non metabolites found"
"20074"	"559.205199"	"38"	"23"	"5"	"5"	"2"	"1"	"0"	"560.2126325"	"1.133967857"	"0"	"No Peptide Found"	"Non metabolites found"
"20075"	"559.211725"	"38"	"24"	"8"	"3"	"1"	"1"	"0"	"560.2192013"	"-0.424096997"	"0"	"No Peptide Found"	"Non metabolites found"
"20076"	"559.241584"	"42"	"24"	"4"	"5"	"2"	"1"	"0"	"560.2488619"	"0.587531516"	"0"	"No Peptide Found"	"Non metabolites found"
"20077"	"559.260193"	"37"	"22"	"10"	"7"	"0"	"0"	"0"	"560.26746"	"-0.330545431"	"13"	"G2S1P1D1K1;T4H1;G4V2D1;G3S2P1V1;G3A1P1T2;G3A2L1D1;G4A1L1E1;G2A2S1P1T1;G2A3V1D1;G3A2V1E1;G1A3S2P1;A6D1;G1A5E1"	"Non metabolites found"
"20078"	"559.262879"	"41"	"26"	"12"	"1"	"0"	"0"	"0"	"560.2708238"	"-0.569994187"	"0"	"No Peptide Found"	"Non metabolites found"
"20079"	"559.276315"	"41"	"27"	"2"	"7"	"2"	"0"	"0"	"560.2833541"	"1.082885797"	"0"	"No Peptide Found"	"Non metabolites found"
"20081"	"559.296578"	"41"	"23"	"9"	"7"	"0"	"0"	"0"	"560.3044971"	"0.482959172"	"17"	"G2P1T2K1;G2A1L1D1K1;G3L1K1E1;G1A1S1P1T1K1;G1A2V1D1K1;G2A1V1K1E1;A2S2P1K1;G4V1T1L1;G4S1L2;G3A1V2T1;G3A1S1V1L1;G2A2S1V2;A4K1E1;G2A3T1L1;G1A4V1T1;G1A4S1L1;A5S1V1"	"Non metabolites found"
"20082"	"559.299264"	"45"	"27"	"11"	"1"	"0"	"0"	"0"	"560.3067544"	"-0.108065899"	"0"	"No Peptide Found"	"Non metabolites found"
"20083"	"559.304622"	"41"	"33"	"5"	"3"	"0"	"0"	"0"	"560.3121781"	"0.241581537"	"0"	"No Peptide Found"	"Non metabolites found"
"20084"	"559.3127"	"45"	"28"	"1"	"7"	"2"	"0"	"0"	"560.3200565"	"1.160895138"	"0"	"No Peptide Found"	"Non metabolites found"
"20085"	"559.32173"	"45"	"25"	"9"	"5"	"0"	"0"	"0"	"560.329656"	"0.726897071"	"4"	"V2T1L1E1;V1T1L2D1;S1L3D1;S1V1L2E1"	"Non metabolites found"
"20086"	"559.325752"	"45"	"30"	"7"	"3"	"0"	"0"	"0"	"560.332595"	"-0.463737817"	"0"	"No Peptide Found"	"Non metabolites found"
"20087"	"559.332963"	"45"	"24"	"8"	"7"	"0"	"0"	"0"	"560.3408853"	"1.128365368"	"10"	"G1L1D1K2;S1P1T1K2;A1V1D1K2;G1V1K2E1;G2V2T1K1;G2S1V1L1K1;G1A1S1V2K1;G1A2T1L1K1;A3V1T1K1;A3S1L1K1"	"Non metabolites found"
"20088"	"559.337852"	"49"	"30"	"1"	"5"	"2"	"0"	"0"	"560.3451554"	"1.09464823"	"0"	"No Peptide Found"	"Non metabolites found"
"20090"	"559.352925"	"45"	"26"	"1"	"11"	"1"	"0"	"0"	"560.360465"	"0.132769946"	"0"	"No Peptide Found"	"Non metabolites found"
"20091"	"559.378077"	"49"	"28"	"1"	"9"	"1"	"0"	"0"	"560.385656"	"0.690299639"	"0"	"No Peptide Found"	"Non metabolites found"
"20095"	"559.862309"	"13"	"5"	"17"	"2"	"1"	"5"	"0"	"560.8704796"	"1.30876387"	"0"	"No Peptide Found"	"Non metabolites found"
"20097"	"559.884534"	"10"	"9"	"18"	"2"	"2"	"2"	"0"	"560.891714"	"0.468622679"	"0"	"No Peptide Found"	"Non metabolites found"
"20099"	"559.898694"	"17"	"6"	"16"	"2"	"1"	"5"	"0"	"560.9069047"	"-0.188635787"	"0"	"No Peptide Found"	"Non metabolites found"
"20103"	"559.937828"	"19"	"12"	"15"	"0"	"2"	"3"	"0"	"560.9452509"	"0.908205477"	"0"	"No Peptide Found"	"Non metabolites found"
"20106"	"559.961326"	"18"	"16"	"14"	"0"	"2"	"2"	"0"	"560.9694055"	"0.118866265"	"0"	"No Peptide Found"	"Non metabolites found"
"20108"	"559.96682"	"19"	"11"	"16"	"2"	"1"	"3"	"0"	"560.9747756"	"0.248511339"	"0"	"No Peptide Found"	"Non metabolites found"
"20109"	"559.97977"	"18"	"9"	"14"	"6"	"2"	"2"	"0"	"560.9873507"	"0.737967213"	"0"	"No Peptide Found"	"Non metabolites found"
"20110"	"559.985446"	"23"	"12"	"13"	"2"	"2"	"3"	"0"	"560.9932376"	"-0.549646151"	"0"	"No Peptide Found"	"Non metabolites found"
"20111"	"559.989531"	"17"	"18"	"9"	"4"	"3"	"1"	"0"	"560.99659"	"-0.18403396"	"0"	"No Peptide Found"	"Non metabolites found"
"20112"	"559.995025"	"18"	"13"	"11"	"6"	"2"	"2"	"0"	"561.0026153"	"0.613570875"	"0"	"No Peptide Found"	"Non metabolites found"
"20113"	"560.003205"	"23"	"12"	"15"	"2"	"1"	"3"	"0"	"561.0110145"	"-0.079761095"	"0"	"No Peptide Found"	"Non metabolites found"
"20114"	"560.006258"	"18"	"12"	"10"	"8"	"2"	"2"	"0"	"561.0143193"	"0.089150437"	"0"	"No Peptide Found"	"Non metabolites found"
"20115"	"560.011448"	"22"	"12"	"17"	"2"	"1"	"2"	"0"	"561.0192939"	"-0.053124486"	"0"	"No Peptide Found"	"Non metabolites found"
"20116"	"560.016155"	"22"	"10"	"13"	"6"	"2"	"2"	"0"	"561.023736"	"0.560138178"	"0"	"No Peptide Found"	"Non metabolites found"
"20117"	"560.022681"	"22"	"11"	"16"	"4"	"1"	"2"	"0"	"561.0304102"	"1.679849834"	"0"	"No Peptide Found"	"Non metabolites found"
"20118"	"560.030074"	"26"	"13"	"14"	"2"	"2"	"2"	"0"	"561.0378292"	"-2.425552688"	"0"	"No Peptide Found"	"Non metabolites found"
"20119"	"560.03959"	"27"	"13"	"14"	"2"	"1"	"3"	"0"	"561.0474476"	"-0.228444114"	"0"	"No Peptide Found"	"Non metabolites found"
"20120"	"560.045329"	"26"	"17"	"11"	"2"	"2"	"2"	"0"	"561.053015"	"0.374521921"	"0"	"No Peptide Found"	"Non metabolites found"
"20121"	"560.049169"	"22"	"14"	"12"	"6"	"1"	"2"	"0"	"561.05652"	"-0.050043937"	"0"	"No Peptide Found"	"Non metabolites found"
"20122"	"560.054439"	"29"	"18"	"8"	"2"	"4"	"1"	"0"	"561.0617308"	"-1.058069242"	"0"	"No Peptide Found"	"Non metabolites found"
"20123"	"560.083431"	"29"	"17"	"9"	"4"	"3"	"1"	"0"	"561.0907574"	"1.203808203"	"0"	"No Peptide Found"	"Non metabolites found"
"20124"	"560.090807"	"24"	"16"	"16"	"4"	"1"	"0"	"0"	"561.0981874"	"-1.219482316"	"0"	"No Peptide Found"	"Non metabolites found"
"20125"	"560.107716"	"29"	"18"	"14"	"2"	"1"	"1"	"0"	"561.115694"	"-1.114624911"	"0"	"No Peptide Found"	"Non metabolites found"
"20126"	"560.114791"	"24"	"23"	"7"	"6"	"2"	"0"	"0"	"561.1224774"	"-0.185032903"	"0"	"No Peptide Found"	"Non metabolites found"
"20127"	"560.126342"	"33"	"19"	"11"	"2"	"2"	"1"	"0"	"561.1338725"	"-0.438612074"	"0"	"No Peptide Found"	"Non metabolites found"
"20128"	"560.130182"	"29"	"16"	"12"	"6"	"1"	"1"	"0"	"561.1378484"	"0.830325434"	"0"	"No Peptide Found"	"Non metabolites found"
"20129"	"560.135071"	"33"	"22"	"5"	"4"	"3"	"1"	"0"	"561.1422856"	"-0.170729475"	"0"	"No Peptide Found"	"Non metabolites found"
"20130"	"560.137575"	"33"	"18"	"10"	"4"	"2"	"1"	"0"	"561.1446588"	"-0.96018406"	"0"	"No Peptide Found"	"Non metabolites found"
"20131"	"560.139943"	"28"	"25"	"7"	"4"	"2"	"0"	"0"	"561.1476967"	"-0.147350892"	"0"	"No Peptide Found"	"Non metabolites found"
"20132"	"560.144101"	"33"	"19"	"13"	"2"	"1"	"1"	"0"	"561.1519993"	"-1.397965205"	"0"	"No Peptide Found"	"Non metabolites found"
"20133"	"560.147091"	"34"	"18"	"10"	"4"	"1"	"2"	"0"	"561.1550743"	"0.741045798"	"0"	"No Peptide Found"	"Non metabolites found"
"20134"	"560.151176"	"28"	"24"	"6"	"6"	"2"	"0"	"0"	"561.158994"	"-1.662544535"	"0"	"No Peptide Found"	"Non metabolites found"
"20135"	"560.155334"	"33"	"18"	"12"	"4"	"1"	"1"	"0"	"561.162697"	"-0.209647813"	"0"	"No Peptide Found"	"Non metabolites found"
"20136"	"560.158324"	"34"	"17"	"9"	"6"	"1"	"2"	"0"	"561.1659879"	"-1.34427649"	"0"	"No Peptide Found"	"Non metabolites found"
"20137"	"560.159356"	"33"	"23"	"10"	"2"	"1"	"1"	"0"	"561.167125"	"-0.031504725"	"0"	"No Peptide Found"	"Non metabolites found"
"20138"	"560.16186"	"33"	"19"	"15"	"2"	"0"	"1"	"0"	"561.1693589"	"-0.584215848"	"0"	"No Peptide Found"	"Non metabolites found"
"20139"	"560.163577"	"32"	"18"	"14"	"4"	"1"	"0"	"0"	"561.17088"	"0.65292479"	"0"	"No Peptide Found"	"Non metabolites found"
"20140"	"560.166567"	"33"	"17"	"11"	"6"	"1"	"1"	"0"	"561.1740753"	"-0.768807119"	"0"	"No Peptide Found"	"Non metabolites found"
"20141"	"560.169802"	"32"	"25"	"3"	"6"	"3"	"0"	"0"	"561.177078"	"0.614924242"	"0"	"No Peptide Found"	"Non metabolites found"
"20142"	"560.171439"	"28"	"20"	"13"	"6"	"0"	"0"	"0"	"561.178715"	"-0.207329889"	"0"	"No Peptide Found"	"Non metabolites found"
"20143"	"560.173642"	"28"	"22"	"4"	"10"	"2"	"0"	"0"	"561.180861"	"0.019950446"	"0"	"No Peptide Found"	"Non metabolites found"
"20144"	"560.187561"	"32"	"25"	"5"	"6"	"2"	"0"	"0"	"561.1949973"	"0.043324204"	"0"	"No Peptide Found"	"Non metabolites found"
"20145"	"560.199962"	"36"	"19"	"13"	"4"	"1"	"0"	"0"	"561.207425"	"-0.015382792"	"0"	"No Peptide Found"	"Non metabolites found"
"20147"	"560.215217"	"36"	"23"	"10"	"4"	"1"	"0"	"0"	"561.22252"	"-0.436506269"	"0"	"No Peptide Found"	"Non metabolites found"
"20148"	"560.220893"	"41"	"26"	"9"	"0"	"1"	"1"	"0"	"561.2284"	"0.720901898"	"0"	"No Peptide Found"	"Non metabolites found"
"20149"	"560.223946"	"36"	"26"	"4"	"6"	"2"	"0"	"0"	"561.2315084"	"-0.196577347"	"0"	"No Peptide Found"	"Non metabolites found"
"20150"	"560.232976"	"36"	"23"	"12"	"4"	"0"	"0"	"0"	"561.2409066"	"-1.880982081"	"0"	"No Peptide Found"	"Non metabolites found"
"20151"	"560.236833"	"41"	"23"	"4"	"6"	"2"	"1"	"0"	"561.244166"	"1.054614509"	"0"	"No Peptide Found"	"Non metabolites found"
"20152"	"560.244209"	"36"	"22"	"11"	"6"	"0"	"0"	"0"	"561.2521517"	"-0.035645568"	"16"	"S1P1D2K1;G2V2D2;G1S2P1V1D1;S4P2;G1A1P1T2D1;G1A2L1D2;G2P1T2E1;G2A1L1D1E1;G3L1E2;A2S1P1T1D1;A3V1D2;G1A1S1P1T1E1;G1A2V1D1E1;G2A1V1E2;A2S2P1E1;A4E2"	"Non metabolites found"
"20153"	"560.246895"	"40"	"26"	"13"	"0"	"0"	"0"	"0"	"561.254209"	"1.039605086"	"0"	"No Peptide Found"	"Non metabolites found"
"20154"	"560.257096"	"41"	"19"	"11"	"6"	"0"	"1"	"0"	"561.26469"	"0.720901898"	"0"	"No Peptide Found"	"Non metabolites found"
"20155"	"560.260331"	"40"	"27"	"3"	"6"	"2"	"0"	"0"	"561.2680567"	"-0.50795644"	"0"	"No Peptide Found"	"Non metabolites found"
"20156"	"560.26215"	"40"	"30"	"10"	"0"	"0"	"0"	"0"	"561.26966"	"-0.765102822"	"0"	"No Peptide Found"	"Non metabolites found"
"20157"	"560.266857"	"40"	"28"	"6"	"4"	"1"	"0"	"0"	"561.2741067"	"-0.241366285"	"0"	"No Peptide Found"	"Non metabolites found"
"20158"	"560.275722"	"45"	"20"	"8"	"6"	"1"	"1"	"0"	"561.283067"	"0.719079775"	"0"	"No Peptide Found"	"Non metabolites found"
"20159"	"560.27809"	"40"	"27"	"5"	"6"	"1"	"0"	"0"	"561.2854362"	"0.412261596"	"1"	"P1K1M1W1"	"Non metabolites found"
"20161"	"560.296716"	"44"	"28"	"2"	"6"	"2"	"0"	"0"	"561.3038938"	"0.445425797"	"0"	"No Peptide Found"	"Non metabolites found"
"20163"	"560.316979"	"44"	"24"	"9"	"6"	"0"	"0"	"0"	"561.3248593"	"1.172332018"	"13"	"V2T1D1K1;S1V1L1D1K1;S1V2K1E1;G1S1V3T1;G1S2V2L1;A1S2V3;A1T1L1K1E1;G2T2L2;G1A1V1T2L1;G1A1S1T1L2;A2V2T2;A2S1V1T1L1;A2S2L2"	"Non metabolites found"
"20164"	"560.319969"	"45"	"23"	"6"	"8"	"0"	"1"	"0"	"561.32791"	"0.767882688"	"0"	"No Peptide Found"	"Non metabolites found"
"20166"	"560.333101"	"48"	"29"	"1"	"6"	"2"	"0"	"0"	"561.3402613"	"0.675552781"	"0"	"No Peptide Found"	"Non metabolites found"
"20167"	"560.336256"	"44"	"33"	"4"	"4"	"0"	"0"	"0"	"561.3442933"	"0.47891663"	"0"	"No Peptide Found"	"Non metabolites found"
"20168"	"560.353364"	"48"	"25"	"8"	"6"	"0"	"0"	"0"	"561.3612568"	"0.733724146"	"2"	"V1T2L1K1;S1T1L2K1"	"C06940"
"20169"	"560.369486"	"52"	"30"	"0"	"6"	"2"	"0"	"0"	"561.3769484"	"-0.205428803"	"0"	"No Peptide Found"	"Non metabolites found"
"20177"	"560.967808"	"17"	"14"	"13"	"3"	"2"	"2"	"0"	"561.97478"	"-0.031504725"	"0"	"No Peptide Found"	"Non metabolites found"
"20179"	"560.99296"	"21"	"16"	"13"	"1"	"2"	"2"	"0"	"562.0001605"	"1.332808878"	"0"	"No Peptide Found"	"Non metabolites found"
"20180"	"561.01708"	"26"	"12"	"12"	"3"	"2"	"3"	"0"	"562.0249471"	"0.722307189"	"0"	"No Peptide Found"	"Non metabolites found"
"20181"	"561.041428"	"20"	"14"	"15"	"5"	"1"	"1"	"0"	"562.048581"	"0.117437881"	"0"	"No Peptide Found"	"Non metabolites found"
"20182"	"561.058337"	"25"	"16"	"13"	"3"	"1"	"2"	"0"	"562.0663258"	"0.477835965"	"0"	"No Peptide Found"	"Non metabolites found"
"20183"	"561.094722"	"29"	"17"	"12"	"3"	"1"	"2"	"0"	"562.1021333"	"-0.008259781"	"0"	"No Peptide Found"	"Non metabolites found"
"20184"	"561.103832"	"32"	"18"	"9"	"3"	"3"	"1"	"0"	"562.1112"	"0.266182298"	"0"	"No Peptide Found"	"Non metabolites found"
"20187"	"561.154605"	"32"	"22"	"10"	"3"	"1"	"1"	"0"	"562.1620831"	"-0.305095479"	"0"	"No Peptide Found"	"Non metabolites found"
"20189"	"561.174948"	"35"	"22"	"6"	"5"	"3"	"0"	"0"	"562.18203"	"0.019988434"	"0"	"No Peptide Found"	"Non metabolites found"
"20190"	"561.184464"	"36"	"22"	"6"	"5"	"2"	"1"	"0"	"562.1917229"	"0.413877813"	"0"	"No Peptide Found"	"Non metabolites found"
"20191"	"561.19099"	"36"	"23"	"9"	"3"	"1"	"1"	"0"	"562.1985167"	"-0.322933588"	"0"	"No Peptide Found"	"Non metabolites found"
"20192"	"561.202223"	"36"	"22"	"8"	"5"	"1"	"1"	"0"	"562.2098844"	"0.449539829"	"0"	"No Peptide Found"	"Non metabolites found"
"20193"	"561.206245"	"36"	"27"	"6"	"3"	"1"	"1"	"0"	"562.2137495"	"-0.079130914"	"0"	"No Peptide Found"	"Non metabolites found"
"20194"	"561.220849"	"40"	"23"	"5"	"5"	"2"	"1"	"0"	"562.2281564"	"0.739519723"	"0"	"No Peptide Found"	"Non metabolites found"
"20195"	"561.227375"	"40"	"24"	"8"	"3"	"1"	"1"	"0"	"562.2347153"	"-0.763156483"	"0"	"No Peptide Found"	"Non metabolites found"
"20196"	"561.242144"	"39"	"25"	"13"	"1"	"0"	"0"	"0"	"562.2496646"	"-0.150434608"	"0"	"No Peptide Found"	"Non metabolites found"
"20197"	"561.25558"	"39"	"26"	"3"	"7"	"2"	"0"	"0"	"562.2629604"	"0.963042009"	"0"	"No Peptide Found"	"Non metabolites found"
"20198"	"561.2676"	"40"	"22"	"8"	"7"	"0"	"1"	"0"	"562.2755625"	"1.473263092"	"0"	"No Peptide Found"	"Non metabolites found"
"20199"	"561.278529"	"43"	"26"	"12"	"1"	"0"	"0"	"0"	"562.2858784"	"-0.98712603"	"0"	"No Peptide Found"	"Non metabolites found"
"20200"	"561.280732"	"43"	"28"	"3"	"5"	"2"	"0"	"0"	"562.2882955"	"1.038797895"	"0"	"No Peptide Found"	"Non metabolites found"
"20201"	"561.295805"	"39"	"24"	"3"	"11"	"1"	"0"	"0"	"562.3034325"	"0.862103474"	"0"	"No Peptide Found"	"Non metabolites found"
"20202"	"561.299142"	"39"	"36"	"3"	"3"	"0"	"0"	"0"	"562.3068082"	"0.125654012"	"0"	"No Peptide Found"	"Non metabolites found"
"20203"	"561.309039"	"43"	"34"	"6"	"1"	"0"	"0"	"0"	"562.3168756"	"0.411497267"	"0"	"No Peptide Found"	"Non metabolites found"
"20204"	"561.314914"	"47"	"27"	"11"	"1"	"0"	"0"	"0"	"562.32187"	"-0.371337142"	"0"	"No Peptide Found"	"Non metabolites found"
"20205"	"561.317117"	"47"	"29"	"2"	"5"	"2"	"0"	"0"	"562.3248367"	"0.733642868"	"0"	"No Peptide Found"	"Non metabolites found"
"20207"	"561.341402"	"47"	"30"	"7"	"3"	"0"	"0"	"0"	"562.3481362"	"-0.483862208"	"0"	"No Peptide Found"	"Non metabolites found"
"20208"	"561.357342"	"47"	"27"	"2"	"9"	"1"	"0"	"0"	"562.36497"	"-0.050043937"	"0"	"No Peptide Found"	"Non metabolites found"
"21153"	"561.372422"	"48"	"24"	"7"	"8"	"0"	"0"	"1"	"584.3615871"	"-0.426193785"	"0"	"No Peptide Found"	"Non metabolites found"
"20209"	"561.372915"	"56"	"28"	"4"	"3"	"1"	"1"	"0"	"562.3802757"	"0.34655877"	"0"	"No Peptide Found"	"Non metabolites found"
"20210"	"561.402939"	"55"	"33"	"6"	"1"	"0"	"0"	"0"	"562.4108729"	"0.187181095"	"0"	"No Peptide Found"	"Non metabolites found"
"20214"	"561.868443"	"14"	"5"	"17"	"2"	"2"	"4"	"0"	"562.8765521"	"-1.087593054"	"0"	"No Peptide Found"	"Non metabolites found"
"20217"	"561.928326"	"17"	"10"	"15"	"2"	"2"	"3"	"0"	"562.9366507"	"-0.584085122"	"0"	"No Peptide Found"	"Non metabolites found"
"20218"	"561.935782"	"15"	"13"	"11"	"4"	"4"	"1"	"0"	"562.9433579"	"-0.141913554"	"0"	"No Peptide Found"	"Non metabolites found"
"20220"	"561.964711"	"21"	"11"	"14"	"2"	"2"	"3"	"0"	"562.9729936"	"-0.490136086"	"0"	"No Peptide Found"	"Non metabolites found"
"20221"	"561.97429"	"16"	"12"	"12"	"6"	"2"	"2"	"0"	"562.9817545"	"1.96082849"	"0"	"No Peptide Found"	"Non metabolites found"
"20223"	"561.98247"	"21"	"11"	"16"	"2"	"1"	"3"	"0"	"562.9904791"	"-0.484738683"	"0"	"No Peptide Found"	"Non metabolites found"
"20224"	"561.986936"	"18"	"15"	"15"	"2"	"3"	"0"	"0"	"562.99476"	"-0.140355673"	"0"	"No Peptide Found"	"Non metabolites found"
"20225"	"561.990713"	"20"	"11"	"18"	"2"	"1"	"2"	"0"	"562.9985814"	"-0.340060539"	"0"	"No Peptide Found"	"Non metabolites found"
"20226"	"562.004314"	"15"	"17"	"14"	"4"	"1"	"1"	"0"	"563.0115773"	"-0.375741956"	"0"	"No Peptide Found"	"Non metabolites found"
"20227"	"562.010675"	"20"	"13"	"11"	"6"	"2"	"2"	"0"	"563.0186485"	"0.516389122"	"0"	"No Peptide Found"	"Non metabolites found"
"20228"	"562.018855"	"25"	"12"	"15"	"2"	"1"	"3"	"0"	"563.02665"	"-0.047930385"	"0"	"No Peptide Found"	"Non metabolites found"
"20229"	"562.028434"	"20"	"13"	"13"	"6"	"1"	"2"	"0"	"563.0353485"	"0.285237067"	"0"	"No Peptide Found"	"Non metabolites found"
"20230"	"562.032456"	"20"	"18"	"11"	"4"	"1"	"2"	"0"	"563.0398033"	"-0.186715514"	"0"	"No Peptide Found"	"Non metabolites found"
"20231"	"562.034554"	"22"	"15"	"13"	"4"	"3"	"0"	"0"	"563.0422733"	"0.543474462"	"0"	"No Peptide Found"	"Non metabolites found"
"20232"	"562.042353"	"24"	"16"	"14"	"2"	"1"	"2"	"0"	"563.0497975"	"-0.313199213"	"0"	"No Peptide Found"	"Non metabolites found"
"20233"	"562.046438"	"18"	"22"	"10"	"4"	"2"	"0"	"0"	"563.05376"	"-1.535950326"	"0"	"No Peptide Found"	"Non metabolites found"
"20234"	"562.061829"	"23"	"15"	"15"	"4"	"1"	"1"	"0"	"563.06949"	"-0.245996988"	"0"	"No Peptide Found"	"Non metabolites found"
"20235"	"562.070495"	"29"	"17"	"11"	"2"	"1"	"3"	"0"	"563.0780851"	"-0.049197128"	"0"	"No Peptide Found"	"Non metabolites found"
"20236"	"562.093342"	"32"	"13"	"12"	"4"	"2"	"2"	"0"	"563.1009797"	"0.131485543"	"0"	"No Peptide Found"	"Non metabolites found"
"20237"	"562.106943"	"27"	"19"	"8"	"6"	"2"	"1"	"0"	"563.1139913"	"-1.372268282"	"0"	"No Peptide Found"	"Non metabolites found"
"20238"	"562.123366"	"31"	"18"	"14"	"2"	"1"	"1"	"0"	"563.131175"	"-0.444343135"	"0"	"No Peptide Found"	"Non metabolites found"
"20239"	"562.141611"	"32"	"21"	"8"	"4"	"1"	"2"	"0"	"563.1493984"	"-1.442384927"	"0"	"No Peptide Found"	"Non metabolites found"
"20240"	"562.148137"	"32"	"22"	"11"	"2"	"0"	"2"	"0"	"563.1556782"	"-1.182216156"	"0"	"No Peptide Found"	"Non metabolites found"
"20241"	"562.157065"	"31"	"15"	"11"	"8"	"1"	"1"	"0"	"563.1644542"	"-2.391724203"	"0"	"No Peptide Found"	"Non metabolites found"
"20242"	"562.164458"	"35"	"17"	"9"	"6"	"2"	"1"	"0"	"563.1718756"	"-0.773530734"	"0"	"No Peptide Found"	"Non metabolites found"
"20243"	"562.173352"	"30"	"25"	"9"	"4"	"1"	"0"	"0"	"563.1805136"	"-0.112984673"	"1"	"C1D1Y2"	"Non metabolites found"
"20244"	"562.182217"	"35"	"17"	"11"	"6"	"1"	"1"	"0"	"563.1895047"	"-0.633296679"	"0"	"No Peptide Found"	"Non metabolites found"
