"ID"	"Mass"	"Intensity.C1"	"Intensity.C2"	"Intensity.C3"	"Intensity.C4"	"Intensity.C5"	"Intensity.C6"	"Intensity.E15_1"	"Intensity.E15_2"	"Intensity.E15_3"	"Intensity.E15_4"	"Intensity.N1"	"Intensity.N2"	"Intensity.N3"	"Intensity.N4"	"Intensity.pY_C4"	"Intensity.pY_C5"	"Intensity.pY_C6"	"Intensity.pY_E5_1"	"Intensity.pY_E5_2"	"Intensity.pY_E5_3"	"Intensity.pY_E5_4"	"Intensity.pY_N1"	"Intensity.pY_N2"	"Intensity.pY_N3"	"Intensity.pY_N4"	"Intensity.pY_PV1"	"Intensity.pY_PV2"	"Intensity.pY_PV3"	"Intensity.pY_PV4"
2537	942.5386	"41840000"	"0"	"0"	"11305000"	"6536500"	"0"	"0"	0	0	58849000	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"166830000"	"0"	"0"	"0"	0	"0"	"76707000"	106260000	0
46465	762.3912	"0"	"0"	"25258000"	"0"	"0"	"0"	"0"	0	52408000	129410000	"0"	"0"	"0"	0	"0"	"0"	"0"	4226000	0	0	"216630000"	"0"	"0"	"0"	0	"105170000"	"0"	59813000	80554000
11645	857.49707	"0"	"0"	"0"	"0"	"0"	"0"	"0"	86615000	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	94143000	0	0	"0"	"0"	"0"	"0"	0	"95215000"	"116960000"	62126000	80506000
11444	797.50109	"421520000"	"575150000"	"303840000"	"224600000"	"265850000"	"410960000"	"1468700000"	858630000	443740000	334850000	"309440000"	"300910000"	"315470000"	227610000	"224600000"	"265850000"	"410960000"	426780000	0	363750000	"0"	"309440000"	"300910000"	"315470000"	227610000	"731240000"	"733890000"	306020000	631860000
78164	974.50327	"9134200"	"0"	"8194900"	"98463000"	"65621000"	"108440000"	"0"	9388700	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
139037	688.37555	"0"	"0"	"0"	"0"	"0"	"0"	"4251600"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
57049	909.48209	"303830000"	"249600000"	"113380000"	"36982000"	"371560000"	"27846000"	"457030000"	429320000	3983800	96004000	"150220000"	"93205000"	"460120"	201940000	"36982000"	"372110000"	"28984000"	301490000	417560000	243240000	"351510000"	"150220000"	"93205000"	"460120"	201940000	"390230000"	"98984000"	33395000	134220000
42116	757.41565	"0"	"0"	"62790000"	"48861000"	"77115000"	"0"	"129120000"	94273000	0	69339000	"0"	"0"	"0"	0	"48861000"	"77115000"	"0"	0	0	0	"67262000"	"0"	"0"	"0"	0	"0"	"0"	0	0
115151	760.43307	"345880000"	"0"	"459710000"	"273750000"	"275160000"	"69275000"	"308310000"	173800000	155780000	161560000	"152450000"	"112980000"	"105840000"	54702000	"273750000"	"275160000"	"69275000"	0	100910000	114850000	"258600000"	"152450000"	"112980000"	"105840000"	54702000	"188800000"	"0"	0	0
84688	875.44225	"0"	"0"	"0"	"0"	"9986700"	"0"	"8037200"	0	0	5342800	"0"	"0"	"0"	0	"23591000"	"28168000"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
103272	928.53418	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"47829000"	"0"	"0"	"0"	0	"0"	"0"	0	0
53891	825.47085	"336790000"	"318350000"	"187460000"	"224190000"	"268580000"	"107040000"	"493880000"	240990000	95968000	88422000	"363530000"	"607400000"	"602340000"	129580000	"224190000"	"268580000"	"102480000"	152300000	185720000	199430000	"140470000"	"363530000"	"607400000"	"602340000"	129580000	"196600000"	"180030000"	72552000	67552000
17854	845.44945	"23463000"	"36723000"	"84960000"	"131020000"	"165680000"	"72992000"	"56364000"	43170000	57327000	47105000	"80420000"	"88120000"	"5976200"	0	"131020000"	"209370000"	"23599000"	20783000	5981100	7377400	"16496000"	"80420000"	"100280000"	"0"	0	"36692000"	"31484000"	36243000	33941000
36032	845.46807	"910770000"	"668980000"	"819290000"	"331700000"	"9338300"	"215630000"	"1394900000"	296040000	212490000	283900000	"470230000"	"463690000"	"381450000"	199400000	"732710000"	"547870000"	"209640000"	416180000	138540000	188050000	"1347500000"	"470230000"	"463690000"	"381450000"	188980000	"275130000"	"452950000"	435210000	606630000
48182	854.45449	"0"	"257870000"	"74297000"	"37609000"	"95552000"	"0"	"714240000"	668310000	242750000	162420000	"0"	"0"	"1773800"	0	"37609000"	"95552000"	"0"	118760000	252220000	223070000	"185730000"	"0"	"0"	"1773800"	0	"98509000"	"41537000"	25854000	13775000
79024	831.48544	"171270000"	"144140000"	"524620000"	"581940000"	"713620000"	"282660000"	"441970000"	370200000	338450000	57066000	"214260000"	"123020000"	"199150000"	185080000	"221300000"	"713620000"	"95140000"	298500000	19169000	76441000	"663290000"	"369010000"	"84604000"	"75751000"	207610000	"280460000"	"44123000"	22812000	166980000
124010	931.52261	"364540000"	"96182000"	"166490000"	"132590000"	"93350000"	"0"	"260360000"	217240000	292710000	358910000	"59701000"	"0"	"74050000"	0	"132590000"	"93350000"	"0"	0	0	0	"19684000"	"59701000"	"0"	"74050000"	0	"878500000"	"895710000"	33939000	469140000
16337	910.45487	"273920000"	"275280000"	"286720000"	"248030000"	"213310000"	"253230000"	"312330000"	198970000	188650000	139210000	"72045000"	"80082000"	"129950000"	0	"248030000"	"213310000"	"253230000"	140600000	158550000	148480000	"271160000"	"72045000"	"80082000"	"129950000"	0	"217130000"	"264140000"	235470000	253800000
6776	831.44905	"2466400000"	"3140400000"	"5161100000"	"2163700000"	"3459400000"	"982000000"	"2189000000"	1724500000	1576400000	256890000	"1195900000"	"845740000"	"972040000"	703980000	"2070500000"	"3526800000"	"982000000"	1544600000	1145400000	1947600000	"3362900000"	"1183500000"	"802660000"	"1042500000"	687240000	"1035900000"	"874970000"	1920700000	1248400000
10746	954.41168	"46631000"	"0"	"0"	"14517000"	"31967000"	"21239000"	"35741000"	4775300	0	0	"10699000"	"0"	"0"	0	"55878000"	"88325000"	"21338000"	0	3043900	0	"45863000"	"10699000"	"1295100"	"0"	0	"15997000"	"11371000"	13279000	5189400
85367	968.47495	"0"	"28572000"	"0"	"0"	"18626000"	"18357000"	"68849000"	45596000	0	0	"0"	"0"	"0"	0	"0"	"18626000"	"18357000"	40729000	27999000	25352000	"56573000"	"0"	"0"	"0"	0	"0"	"0"	0	0
61997	873.496	"73226000"	"0"	"156370000"	"44776000"	"0"	"82713000"	"77780000"	0	0	0	"0"	"0"	"0"	0	"44776000"	"0"	"82713000"	0	0	0	"0"	"0"	"85413000"	"47768000"	0	"0"	"61317000"	172960000	221170000
8518	972.50625	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
10081	819.45242	"0"	"0"	"0"	"0"	"191810000"	"72739000"	"0"	0	0	0	"0"	"87325000"	"0"	109640000	"0"	"191810000"	"72739000"	45872000	56355000	0	"0"	"0"	"87325000"	"0"	109640000	"76978000"	"84880000"	0	44068000
55273	816.43413	"252200000"	"328510000"	"0"	"0"	"389000000"	"248960000"	"94390000"	4388500	0	0	"0"	"229100000"	"3242700"	65305000	"272110000"	"389000000"	"248960000"	115210000	0	0	"7680800"	"22335000"	"229100000"	"3242700"	65305000	"204880000"	"0"	0	207130000
69501	958.54877	"0"	"81154000"	"161740000"	"193410000"	"190290000"	"181980000"	"345200000"	263850000	93414000	249310000	"159370000"	"138180000"	"83424000"	159060000	"193410000"	"190290000"	"181980000"	281280000	268560000	93823000	"293410000"	"159370000"	"138180000"	"83424000"	159060000	"171480000"	"149930000"	118090000	126160000
37158	878.50142	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"284700000"	"220780000"	"171940000"	88481000	"0"	"0"	"0"	0	0	0	"0"	"284700000"	"220780000"	"171940000"	88481000	"0"	"0"	0	0
73959	904.52295	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
39091	792.413	"0"	"0"	"41409000"	"66891000"	"0"	"0"	"0"	99648000	179820000	0	"0"	"88898000"	"0"	0	"66891000"	"0"	"0"	0	0	184190000	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
138938	818.40216	"0"	"0"	"0"	"0"	"0"	"0"	"6254400"	3642300	36134000	0	"1735900"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
93058	862.36434	"0"	"0"	"0"	"0"	"0"	"0"	"12267000"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	1787800	1930100	"32442000"	"0"	"0"	"0"	0	"0"	"0"	0	0
82478	924.4375	"1009500000"	"1240000000"	"1888400000"	"1903100000"	"911960000"	"1080100000"	"1291800000"	819720000	779070000	906880000	"1334300000"	"4307500000"	"3486500000"	2939600000	"1962100000"	"898600000"	"1082800000"	905150000	679100000	2669200000	"1475200000"	"5289100000"	"4385000000"	"3370700000"	3023300000	"1709500000"	"1784200000"	1254500000	872980000
29004	954.48108	"6591500000"	"6822100000"	"7881700000"	"4782700000"	"5444800000"	"2102300000"	"3375900000"	1319300000	2546600000	1819900000	"5251600000"	"5587500000"	"4313700000"	1960300000	"4802800000"	"5444800000"	"2118100000"	1951800000	1546300000	2987600000	"4961000000"	"5244600000"	"5587500000"	"4334000000"	1993900000	"3898200000"	"3292000000"	3710800000	2384700000
42638	943.49159	"70503000"	"79729000"	"106980000"	"0"	"55372000"	"45457000"	"0"	0	0	17719000	"0"	"0"	"8327000"	0	"0"	"55372000"	"45457000"	61960000	5486400	0	"50535000"	"0"	"0"	"8327000"	0	"83448000"	"75087000"	39432000	0
37072	848.46437	"119750000"	"34726000"	"84023000"	"75853000"	"65910000"	"64060000"	"84090000"	25968000	7732400	3181800	"439590000"	"472390000"	"208980000"	161280000	"69535000"	"65910000"	"52644000"	0	5895100	0	"107930000"	"448390000"	"472390000"	"266840000"	161280000	"29529000"	"20434000"	50474000	3201700
45340	803.49052	"51155000"	"65306000"	"0"	"43611000"	"0"	"0"	"49925000"	0	0	0	"0"	"0"	"0"	0	"43611000"	"0"	"0"	0	0	18830000	"0"	"0"	"0"	"0"	0	"0"	"41586000"	31853000	33595000
4252	776.42932	"20608000000"	"15217000000"	"12848000000"	"5915300000"	"8877200000"	"14131000000"	"26284000000"	2.3041e+10	1.962e+10	1.2136e+10	"2823200000"	"1300000000"	"707630000"	1327200000	"5915300000"	"8877200000"	"14131000000"	2.0961e+10	2.0623e+10	1.6072e+10	"26676000000"	"2823200000"	"1300000000"	"707630000"	1327700000	"31124000000"	"25096000000"	1.7209e+10	1.6067e+10
82383	941.39867	"81457000"	"81845000"	"24265000"	"124930000"	"109810000"	"41059000"	"0"	7861200	15756000	19589000	"0"	"12505000"	"98695000"	0	"75391000"	"109810000"	"41059000"	0	4483200	5816200	"7992000"	"0"	"0"	"98695000"	0	"23837000"	"15655000"	15250000	0
38695	934.45487	"840600000"	"994900000"	"764630000"	"232340000"	"405360000"	"140360000"	"174220000"	157880000	346600000	152880000	"980830000"	"733840000"	"968870000"	290950000	"683070000"	"408080000"	"215960000"	46398000	105740000	142760000	"243030000"	"1007900000"	"688500000"	"1247400000"	452150000	"242990000"	"272600000"	524290000	191270000
100307	811.48035	"49527000"	"0"	"0"	"111260000"	"0"	"79554000"	"0"	303260000	222250000	0	"184160000"	"122870000"	"234210000"	48617000	"93070000"	"0"	"0"	173070000	40900000	66726000	"746950000"	"488830000"	"122870000"	"234210000"	48617000	"558010000"	"631440000"	70027000	386360000
88151	922.52362	"578010000"	"801130000"	"0"	"815470000"	"852160000"	"620280000"	"0"	0	1095600000	1033800000	"470030000"	"235320000"	"314630000"	0	"815470000"	"852160000"	"620280000"	1167900000	50269000	1218100000	"1734500000"	"470030000"	"235320000"	"314630000"	0	"1767000000"	"0"	832950000	1526600000
4476	916.45151	"908040000"	"1121300000"	"1688900000"	"992380000"	"1599300000"	"1586500000"	"1257700000"	1087100000	836010000	528610000	"3959200000"	"2793700000"	"2628500000"	5655100000	"992380000"	"1599300000"	"1586500000"	925340000	966790000	632320000	"1020600000"	"3959200000"	"2793700000"	"2628500000"	5655100000	"712010000"	"964340000"	351210000	385930000
74377	875.47864	"175780000"	"159980000"	"143440000"	"191860000"	"112310000"	"57531000"	"0"	235480000	0	221580000	"213230000"	"233920000"	"127650000"	0	"191860000"	"112310000"	"0"	150060000	120010000	0	"217520000"	"213230000"	"233920000"	"127650000"	0	"0"	"359450000"	208960000	207290000
108860	970.55598	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"304030000"	"224790000"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"304030000"	"224790000"	0	"0"	"0"	0	0
37569	876.49567	"94478000"	"43992000"	"28741000"	"15414000"	"100860000"	"0"	"27843000"	0	10887000	0	"0"	"0"	"0"	0	"15414000"	"141310000"	"0"	0	0	0	"23257000"	"0"	"0"	"7781200"	0	"16497000"	"0"	0	0
135531	762.46398	"4639300000"	"7891800000"	"7179900000"	"4949400000"	"5710100000"	"5708200000"	"9477400000"	3675100000	2654200000	2277400000	"13570000000"	"10457000000"	"8763100000"	7072300000	"4949400000"	"5710100000"	"5746100000"	5163400000	4189200000	2152400000	"12559000000"	"13570000000"	"10412000000"	"8763100000"	7069300000	"3793200000"	"4168600000"	1816500000	1982900000
129362	835.40758	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
96343	915.49131	"22693000"	"0"	"0"	"50485000"	"22497000"	"19489000"	"17240000"	21398000	13844000	51434000	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
112802	744.43815	"567690000"	"311350000"	"464570000"	"680650000"	"129590000"	"117350000"	"436790000"	220370000	192150000	383410000	"399110000"	"108790000"	"110900000"	41953000	"692910000"	"129590000"	"131720000"	148240000	3560400	251040000	"579920000"	"406380000"	"105780000"	"114460000"	0	"497770000"	"556810000"	315700000	279780000
10875	781.49226	"92235000"	"85880000"	"0"	"20083000"	"22476000"	"20004000"	"38690000"	460230000	303650000	273670000	"43851000"	"30980000"	"72797000"	0	"0"	"22476000"	"20004000"	47496000	136280000	41528000	"103320000"	"43851000"	"30980000"	"72797000"	0	"185930000"	"0"	369400000	245510000
100923	872.48684	"0"	"0"	"37568000"	"0"	"0"	"0"	"48321000"	0	0	0	"1380800000"	"866870000"	"1002200000"	667190000	"0"	"0"	"0"	0	0	0	"0"	"1380800000"	"866870000"	"1002200000"	667190000	"0"	"0"	0	0
29293	934.46074	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
57375	791.40337	"2735000000"	"2883200000"	"170800000"	"2159400000"	"3146300000"	"4132400000"	"2675000000"	3021600000	1837700000	1303500000	"1953800000"	"1857100000"	"2101900000"	1645400000	"2169200000"	"3090900000"	"4132400000"	2840600000	2393400000	1515600000	"2842200000"	"1982800000"	"1857100000"	"2101900000"	1639900000	"2736200000"	"2931900000"	1600400000	1768500000
123067	907.47633	"59074000"	"0"	"0"	"0"	"0"	"0"	"208700000"	0	0	0	"0"	"118380000"	"127190000"	82888000	"0"	"0"	"0"	0	0	0	"131880000"	"0"	"118380000"	"127190000"	82888000	"0"	"0"	0	0
95289	795.41267	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
76566	886.476	"0"	"0"	"0"	"0"	"0"	"3794100"	"8388000"	7544400	6603600	0	"0"	"0"	"0"	4092400	"0"	"0"	"3794100"	0	0	0	"0"	"0"	"0"	"0"	4092400	"0"	"0"	0	0
4629	840.52216	"0"	"46673000"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
85879	837.38685	"0"	"0"	"0"	"0"	"0"	"0"	"32818000"	12742000	20295000	0	"0"	"0"	"2744200"	0	"0"	"0"	"0"	0	0	2742300	"3816100"	"0"	"0"	"2744200"	0	"0"	"0"	884330	0
86436	828.47052	"544330000"	"322840000"	"870420000"	"895000000"	"267700000"	"126340000"	"474430000"	425110000	368510000	547660000	"247040000"	"185750000"	"126990000"	76904000	"895000000"	"267700000"	"126340000"	181510000	156480000	244030000	"982090000"	"247040000"	"185750000"	"126990000"	76904000	"440520000"	"426530000"	377490000	442660000
76368	843.48142	"567160000"	"413340000"	"452640000"	"458130000"	"237650000"	"258330000"	"903310000"	598270000	459940000	522050000	"373720000"	"235300000"	"141030000"	160080000	"458130000"	"237650000"	"258330000"	297040000	0	0	"1131200000"	"373720000"	"235300000"	"141030000"	160080000	"600330000"	"621410000"	0	0
99624	755.45414	"261190000"	"279230000"	"288380000"	"0"	"265550000"	"340440000"	"381420000"	255850000	142770000	275760000	"280480000"	"140540000"	"0"	158350000	"259160000"	"265550000"	"340440000"	392090000	232980000	222790000	"252790000"	"280480000"	"140540000"	"0"	158350000	"382140000"	"442320000"	475020000	524060000
61227	898.51238	"457820000"	"0"	"0"	"405710000"	"0"	"199260000"	"493340000"	398550000	391080000	386630000	"140850000"	"107310000"	"66125000"	48146000	"405710000"	"0"	"199260000"	205570000	254200000	233330000	"323460000"	"140850000"	"107310000"	"66125000"	48146000	"320270000"	"413630000"	277310000	544160000
36838	849.45962	"0"	"0"	"22650000"	"22992000"	"21065000"	"0"	"0"	3274000	5615900	0	"0"	"0"	"0"	0	"22992000"	"21065000"	"0"	0	0	0	"4384500"	"0"	"0"	"0"	0	"0"	"0"	0	10911000
62968	783.46029	"0"	"0"	"0"	"0"	"0"	"0"	"71349000"	20537000	17335000	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
142233	923.43888	"43188000"	"55675000"	"103300000"	"55230000"	"45409000"	"93993000"	"70177000"	37259000	19059000	0	"515210000"	"574690000"	"403080000"	561450000	"55230000"	"45409000"	"93993000"	31088000	39770000	33431000	"40988000"	"515210000"	"588600000"	"403080000"	561450000	"31406000"	"42605000"	34280000	21724000
55317	857.46068	"0"	"0"	"2333000"	"0"	"0"	"16182000"	"0"	0	0	0	"43543000"	"642810000"	"264720000"	21159000	"0"	"3744900"	"16182000"	0	0	0	"0"	"53004000"	"650520000"	"264720000"	21159000	"0"	"0"	0	0
79538	755.45414	"0"	"0"	"15696000000"	"1658900000"	"1135900000"	"0"	"0"	7945800	0	1.0162e+10	"3457600000"	"1769200000"	"1600200000"	1013400000	"1658900000"	"1146500000"	"0"	0	0	0	"0"	"3457600000"	"1769200000"	"1600200000"	1013400000	"18504000000"	"0"	8045200000	498390000
7309	841.39702	"423360000"	"190510000"	"312200000"	"268740000"	"294050000"	"91798000"	"396250000"	151730000	73297000	434370000	"210520000"	"87095000"	"122590000"	135570000	"352400000"	"319280000"	"194850000"	120680000	115810000	195780000	"542790000"	"205640000"	"82515000"	"130410000"	125690000	"434070000"	"379450000"	642910000	370160000
75903	813.47085	"25251000"	"0"	"0"	"0"	"0"	"0"	"71404000"	0	0	0	"198490000"	"156050000"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"198490000"	"156050000"	"0"	0	"0"	"0"	0	0
33618	932.47495	"0"	"0"	"43541000"	"28890000"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"28890000"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
13229	803.45751	"11969000000"	"12081000000"	"12308000000"	"7930900000"	"13260000000"	"15581000000"	"16814000000"	8778300000	5224100000	4.967e+09	"12820000000"	"10765000000"	"6911800000"	9335200000	"7930900000"	"13260000000"	"15581000000"	1.6395e+10	9432200000	5784600000	"17854000000"	"12820000000"	"10765000000"	"6872900000"	9335200000	"17084000000"	"19488000000"	9980500000	1.0575e+10
52129	726.38468	"20537000"	"102390000"	"593030000"	"3329800"	"3072300"	"62753000"	"10544000000"	7.952e+09	5.549e+09	224250000	"51387000"	"9559400"	"8902200"	46595000	"1759900"	"1369800"	"57980000"	296430000	312890000	667090000	"330610000"	"51387000"	"9559400"	"8902200"	46595000	"534980000"	"228640000"	75635000	94268000
105937	886.52362	"2126500000"	"1938000000"	"2548100000"	"2468300000"	"2144200000"	"956730000"	"2266400000"	1435800000	951370000	1.306e+09	"240100000"	"129220000"	"225460000"	0	"2443800000"	"2123100000"	"956730000"	1271300000	1689600000	1488600000	"27947000"	"240100000"	"129220000"	"225460000"	0	"2370500000"	"1875400000"	955520000	1049800000
57335	917.4892	"0"	"0"	"13673000"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
131891	742.45889	"0"	"0"	"544810000"	"505500000"	"535900000"	"222440000"	"0"	0	199910000	367440000	"0"	"118380000"	"0"	0	"0"	"443540000"	"222440000"	0	109470000	168340000	"195360000"	"40474000"	"0"	"0"	0	"958020000"	"721750000"	400990000	561700000
81228	909.53239	"786860000"	"816180000"	"824700000"	"783410000"	"833210000"	"935220000"	"636730000"	770260000	408160000	462440000	"77142000"	"27479000"	"71271000"	108930000	"783410000"	"833210000"	"935220000"	333550000	284370000	387660000	"577770000"	"72750000"	"27479000"	"71271000"	108930000	"461410000"	"478160000"	464050000	419980000
1296	896.49673	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
2690	852.35013	"9847200"	"0"	"13722000"	"12176000"	"12332000"	"3417700"	"0"	0	0	0	"0"	"12361000"	"29295000"	14394000	"12176000"	"12332000"	"3417700"	0	0	0	"4041200"	"0"	"12361000"	"29295000"	14394000	"0"	"0"	0	0
59046	904.49529	"216630000"	"132840000"	"211590000"	"70884000"	"157980000"	"139730000"	"106040000"	120510000	56678000	69254000	"59417000"	"32383000"	"30818000"	0	"70884000"	"157980000"	"143960000"	63014000	86143000	28778000	"88498000"	"59417000"	"32383000"	"30818000"	0	"82777000"	"96868000"	134070000	116030000
117387	970.4906	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
132744	889.45453	"74036000000"	"63176000000"	"92808000000"	"75966000000"	"64321000000"	"47559000000"	"44120000000"	2.9757e+10	3.1725e+10	3.4182e+10	"47809000000"	"36769000000"	"39118000000"	4.285e+10	"76120000000"	"64181000000"	"47619000000"	3.9469e+10	4.5604e+10	4.8245e+10	"49427000000"	"47809000000"	"36817000000"	"39165000000"	4.2867e+10	"47587000000"	"47130000000"	3.9504e+10	3.6394e+10
61274	845.46068	"2172400000"	"910060000"	"658000000"	"2209500000"	"686270000"	"190580000"	"813170000"	816140000	633170000	824660000	"1885200000"	"948890000"	"251290000"	164290000	"2209500000"	"686270000"	"190580000"	612220000	591890000	875700000	"1126000000"	"1885200000"	"948890000"	"251290000"	164290000	"1370500000"	"514280000"	801960000	149650000
37628	861.42323	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	69507000
105681	898.52362	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
103933	872.46168	"0"	"0"	"0"	"0"	"0"	"0"	"237160000"	423040000	151850000	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
69990	895.48035	"16136000"	"0"	"11960000"	"15389000"	"0"	"27300000"	"0"	0	0	0	"93770000"	"112490000"	"42841000"	55817000	"15389000"	"0"	"27300000"	15735000	0	13768000	"0"	"93770000"	"112490000"	"42841000"	55817000	"13420000"	"0"	21246000	20247000
118889	872.50528	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"3110400"	"0"	"0"	0	"0"	"0"	"0"	123900000	0	0	"0"	"3110400"	"0"	"0"	0	"0"	"0"	0	0
58526	913.58482	"111830000"	"146000000"	"136330000"	"86483000"	"80012000"	"238520000"	"67098000"	0	64418000	72620000	"84054000"	"55586000"	"42932000"	0	"86483000"	"80012000"	"238520000"	52780000	104230000	83940000	"89623000"	"84054000"	"55586000"	"42932000"	0	"40241000"	"152960000"	0	0
453	743.41775	"0"	"0"	"0"	"0"	"0"	"0"	"136570000"	0	167220000	0	"102210000"	"119780000"	"51210000"	124100000	"0"	"0"	"0"	0	0	0	"0"	"0"	"119780000"	"51210000"	124100000	"0"	"0"	634310000	0
79502	900.5069	"15267000"	"0"	"0"	"0"	"75459000"	"154190000"	"228980000"	704410000	375570000	425190000	"0"	"0"	"0"	0	"0"	"75459000"	"154190000"	74439000	68985000	44236000	"379310000"	"0"	"0"	"0"	0	"327360000"	"455160000"	135500000	150370000
131881	942.57498	"22176000"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
102192	850.37557	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	26278000	0	"0"	"0"	"0"	0	"0"	"0"	"0"	25650000	51127000	24221000	"0"	"0"	"0"	"0"	0	"48385000"	"61351000"	0	0
26464	975.46953	"3591600"	"20992000"	"71949000"	"76774000"	"55613000"	"0"	"0"	0	0	19030000	"0"	"0"	"0"	0	"65426000"	"55613000"	"0"	1756500	14490000	10502000	"807920"	"0"	"0"	"0"	0	"0"	"0"	0	0
28835	843.47018	"158410000"	"203360000"	"246890000"	"246110000"	"369400000"	"70348000"	"117110000"	68457000	108410000	36815000	"46516000"	"11995000"	"29639000"	11133000	"457490000"	"369400000"	"70348000"	27921000	57449000	61878000	"224400000"	"46516000"	"37867000"	"29639000"	46208000	"139200000"	"73476000"	151910000	108530000
98291	891.47018	"1256300000"	"664900000"	"294650000"	"166260000"	"289860000"	"301730000"	"804440000"	271780000	522440000	195050000	"329380000"	"717990000"	"209480000"	248160000	"136670000"	"399680000"	"301730000"	217290000	95726000	102250000	"1010900000"	"334900000"	"781730000"	"240610000"	248160000	"600340000"	"813070000"	996520000	935510000
71052	937.47298	"0"	"0"	"0"	"0"	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	0	"0"	"0"	"0"	0	0	0	"0"	"0"	"0"	"0"	0	"0"	"0"	0	0
28273	957.45962	"11330000"	"0"	"0"	"0"	"19630000"	"0"	"0"	0	0	0	"47408000"	"0"	"35524000"	0	"0"	"19630000"	"0"	0	0	0	"0"	"47408000"	"0"	"35524000"	0	"0"	"0"	0	0
