ID	Mass	C1_1682_POS.asc	C1_1686_POS.asc	C1_1690_POS.asc	C1_1696_POS.asc	C1_1697_POS.asc	C1_1700_POS.asc	C1_1710_POS.asc	C1_1713_POS.asc	C1_1718_POS.asc	C1_1729_POS.asc	C1_1730_POS.asc	D4_1687_POS.asc	D4_1688_POS.asc	D4_1694_POS.asc	D4_1704_POS.asc	D4_1706_POS.asc	D4_1720_POS.asc	D4_1725_POS.asc	D4_1726_POS.asc	D4_1732_POS.asc	D4_1733_POS.asc	D4_1683_POS.asc	D4_1685_POS.asc	D4_1689_POS.asc	D4_1691_POS.asc	D4_1692_POS.asc	D4_1693_POS.asc	D4_1699_POS.asc	D4_1701_POS.asc	D4_1702_POS.asc	D4_1703_POS.asc	D4_1707_POS.asc	D4_1708_POS.asc	D4_1714_POS.asc	D4_1715_POS.asc	D4_1719_POS.asc	D4_1727_POS.asc	D4_1731_POS.asc	C2_1684_POS.asc	C2_1711_POS.asc	C2_1712_POS.asc	C2_1716_POS.asc	C2_1717_POS.asc	C2_1721_POS.asc	C2_1722_POS.asc	C2_1724_POS.asc	C2_1728_POS.asc	1723_POS_UNKNOWN.asc	D3_1695_POS.asc	D3_1698_POS.asc	D3_1709_POS.asc
12476	462.10819	11614656	1	1	24746999	10076771	1	1	1	9299726.5	6479902.7	8191700	11790955	1	9553629.7	6979416.8	1	11408825	15947251	1	9607423.2	1	7194452.4	1	13550075	1	19753374	11126626	9610860.5	1	8843520.5	1	6988528.4	6465543.5	7554625.7	7894949.7	1	1	1	1	1	1	1	1	10625715	7927645	1	6587323.3	1	1	1	1
12477	462.127060042	22082982	16102796	21933265	15094741	12575815	14224342	8108484	10740418	7044339.1	8898561.5	13286069	13875285	32075419	27006149	26056515	23208907	12991899	13865950	7411434.5	16420582	13929310	16601922	24023611	24900080	15594213	21268862	28323140	10177367	31379157	22877405	8221646.1	20141262	14884836	10812963	21568393	18934261	1	14043233	23647021	18183420	1	10975205	6085719.5	10832537	7447362.7	14900987	13219235	1	27868706	64790575	20896497
12478	462.136182421	1	1	163665090	1	1	1	35025332	1	1	1	1	320580680	30402192	1	458389310	7729088.3	1	1	1	1	50501464	741342010	32657968	1154216400	154061530	24148335	1	1	1	1	1	1	1	90530325	10217339	1	1	1	19247904	1	1	65755094	6405709.8	1	1	1	1	1	1	137228330	399950570
12479	462.139281778	1	1	1	1	9537588.8	6817221.7	1	1	1	1	6582945.6	1	7728267.7	1	1	1	9621893.1	1	1	1	1	1	1	1	1	13650281	1	31523655	1	1	1	1	1	1	9748340	1	1	6408271.2	1	1	1	1	1	1	1	1	1	1	1	1	1
12480	462.150347	86756741	24474990	48559284	43483050	35295268	17745846	13641116	19841689	8953554	11961305	29924495	29109309	42110591	17927334	16748330	1	18238323	38694340	26315723	35964615	14757199	19095852	11804191	17335267	28603079	46977367	44340510	16591675	42114736	37030065	55278001	19579041	32658363	34635263	30570339	22918605	14659348	26961984	20574988	23428318	15856769	18024387	8048700.2	19399287	15083810	15478750	40324487	83534794	21571085	15103005	28525269
12481	462.17004275	1	6623573.8	1	1	6516231	1	1	1	1	1	1	9536551	1	1	1	1	1	7953838.6	1	1	1	1	1	1	1	1	1	7583009.9	1	1	1	1	1	1	7567683.7	1	1	1	1	1	1	1	1	1	1	1	1	1	8245243.8	8600077.7	1
12482	462.184067077	11062612	11569476	6617738.4	11661164	14758898	12738440	7607140.9	1	7955108	10600351	13191768	18504728	1	1	7908612.8	10125190	6526781.3	12864414	10550175	14479002	1	1	12223990	7387598.8	11224731	12780831	20311270	1	7401083.2	10659955	1	6637154	17235838	1	12435757	1	1	13410320	10303195	27398324	33777753	20510609	11221525	19442249	11325171	53215160	22517085	10553238	8941038.7	1	1
12483	462.186870667	13474128	1	1	1	1	1	1	1	1	1	1	1	1	9212532.8	1	1	1	1	1	1	1	1	1	1	1	11895066	1	1	1	1	1	1	1	1	1	8008078	1	1	1	1	1	1	1	1	1	1	1	1	1	12437505	22518439
12484	462.20760525	8037682.3	1	1	1	1	1	1	1	1	1	1	113273850	17516091	1	1	1	1	1	1	52448891	7000613.1	1	1	1	1	7859446.7	10614463	1	1	1	1	1	1	1	1	1	1	6243309.1	1	1	1	1	1	1	1	1	1	1	1	1	1
12485	462.222942125	9075484.2	1	1	6497573.5	7067576.2	1	1	1	1	1	1	1	8018984.1	12518468	1	6232920.1	1	7149428.5	1	1	1	1	12324296	1	1	7613660.9	11127974	1	6832700.9	6416936.4	8140628.2	1	1	1	1	1	1	1	1	1	10624043	6391639	1	1	1	1	1	1	1	9888741.2	1
12486	462.234374	1	8544516	18257994	9116430.6	9119655.5	12222275	9015058.6	5995531.6	6413405.5	1	8762120.1	1	1	1	1	1	5870694	6108518.1	1	1	1	1	1	7268785.2	1	7454410	11686035	1	8415533.2	1	1	1	1	1	1	1	1	10912969	1	1	1	1	1	1	1	1	1	1	1	8582108.5	49697388
12487	462.244771778	7955964.5	14349559	1	1	1	1	1	1	1	1	1	1	1	1	1	6736701.5	1	8464219	1	1	1	1	7151533.4	1	1	1	1	1	13765147	1	1	1	1	6166380.4	1	12590377	1	1	11262084	1	1	1	1	1	1	1	1	1	1	1	1
12488	462.259364	1	1	1	11363041	1	7577889.7	1	1	1	1	1	1	9181180.8	1	1	1	1	1	1	1	1	1	1	1	1	9397920	8181865.8	1	1	1	1	1	1	1	1	1	1	1	1	1	6787072.5	1	6029757.5	1	1	1	1	1	21835179	9734601.4	1
12489	462.278437333	1	1	1	1	9117029.1	1	1	1	1	1	1	1	8620006.5	1	1	1	8247964.7	1	1	1	1	1	8151684.6	1	1	8811646.4	1	13640350	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12490	462.29571529	1	9884854.8	1	1	23924556	8524015.7	12811438	1	7588615.8	9530084.3	1	16339868	11507154	1	6909063.8	1	10156032	11245346	7585539	6483974.4	1	7778462.1	7449455	8226701.7	8352773.9	63189091	17213487	9774217.8	7456203.4	7464866	1	1	7403703	1	6594683	1	1	1	9599034.7	1	21447637	1	23235986	36837808	1	6976311.4	13932243	1	14759307	1	1
12491	462.79118	1	1	13205895	1	1	7798343.5	1	9405531.1	1	1	1	1	1	1	1	22706345	1	1	1	1	1	1	41817878	1	1	8177439.1	12105984	1	1	7541756.8	1	11177954	1	1	1	10755702	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12492	462.8164415	24969667	15532579	1	17238749	11952193	1	1	1	1	5795323.5	10581591	11989340	1	1	10751552	1	8346901	1	1	7830352.1	1	49600670	1	1	1	1	43423957	11607055	7131538.7	38196172	1	7255730.2	11523341	1	34426684	13470795	1	1	20008779	1	1	11639794	13808428	1	1	10811610	26455114	1	1	1	1
12493	462.820592571	1	1	33249634	1	1	11785760	1	15769641	11341607	1	1	1	1	1	1	9725061.2	1	1	1	1	1	1	1	1	7638855	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6771591.2	1	1	1	1	1	1
12494	462.863424	16899456	1	1	1	1	1	1	1	1	1	1	1	1	15191781	1	1	1	1	1	1	72130896	1	6723261.2	1	1	1	1	1	12290632	1	1	1	1	1	1	1	1	1	23721735	1	1	1	1	1	1	1	1	1	22338440	9870325.2	1
12495	462.872542333	1	1	1	1	1	1	1	1	10416862	1	1	1	1	1	1	1	1	1	1	1	35040586	1	1	1	1	1	1	1	1	1	9166095.2	1	1	1	1	1	1	1	12273914	1	1	1	1	1	1	1	7021060.1	1	9713535.5	1	1
12496	462.909202333	1	1	1	1	6180276.8	6907301.8	6737591.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9928770.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15768827	1	1	1	1	1	1	6397787.6	1	1	1
12497	462.918198286	1	1	1	1	1	7425432.5	6454695.2	1	53927580	7027408.9	11211184	1	19611365	1	1	1	1	19229800	1	1	1	30877753	1	1	8614082.2	1	1	1	1	1	1	1	1	1	1	1	1	6931442.7	1	1	1	1	1	7574613.3	1	7006820	1	9140559.7	17142615	1	1
12498	462.92342525	96397609	14432667	1	19420696	1	1	1	8826746	1	1	1	1	1	14072979	1	6704648	13700194	1	1	25656000	1	1	1	1	1	1	1	10182541	13749736	1	9679308.6	10818278	16918091	1	1	1	1	1	28362416	1	1	1	1	1	1	1	8943556.9	1	11254609	1	1
12499	462.930236857	17355040	16925075	1	13302284	12150677	24709000	16092308	1	1	1	1	11256028	66888405	7156225.9	1	1	1	80796250	1	10873528	1	1	1	1	1	1	22902808	1	30306782	18036469	1	1	29175360	1	17340038	1	30090802	20740577	67847846	33249531	67321058	25160521	48514726	1	20861680	67236948	14504380	77006652	70597451	1	1
12500	462.933624	1	9074062	1	12253701	1	1	1	1	1	1	1	1	28789457	1	1	1	1	1	1	9225906	1	1	1	1	1	1	1	1	14387672	1	1	1	13284921	1	1	1	1	1	20788897	1	1	1	1	1	1	1	1	1	1	1	1
12501	462.939965143	35373329	29821319	12926666	32905721	28627847	102850430	56202372	1	1	7830699.6	28699534	20830418	154841800	1	1	1	1	89205327	34457477	1	1	1	18441824	1	11200677	1	23885832	1	80062926	22510306	19249592	1	47033901	14250791	17341047	9582963.4	63411753	23963602	121632410	38533359	478604500	31513403	107255450	1	46785250	158043210	43968944	103575340	169241410	1	1
12502	462.963001647	1	1	122679470	1	1	1	9155677.1	1	1	1	1	104720570	7385773.7	1	231879580	1	1	1	1	1	20091144	41641998	69826116	150917130	187852420	8566268.9	1	8168284.2	1	1	1	1	1	54793475	1	1	1	1	8356471.2	1	1	19748120	1	1	1	1	1	1	1	46474663	89386712
12503	463.023253167	1	1	1	1	1	20712200	1	1	1	5768479.7	1	1	249721440	1	1	1	1	11612657	1	1	1	20803537	97715706	1	1	1	1	1	1	16245318	1	1	11145624	1	1	23874530	195161560	1	1	1	1	1	1	1	1	1	1	9310896.5	9712374	1	1
12504	463.059700667	1	9541357.1	1	1	11294419	12877527	14063550	1	1	1	1	1	1	1	1	1	1	9530312.4	75749086	1	1	1	7729613.8	1	1	1	13563713	1	1	1	1	1	1	1	1	1	89753015	1	1	1	45620295	1	1	12949393	1	1	1	1	20297429	1	1
12505	463.093716222	7460400.2	1	12888069	9440473.7	7877279.7	9192614.6	1	1	1	1	6476947.6	1	1	1	32622345	1	1	1	1	1	13540011	1	1	132100020	8396757.6	7608604.5	6877704.9	1	10853079	1	7455982.5	1	8323351.2	13403959	1	1	1	6664949.3	13147575	11170857	7480349.1	17293912	6406116.3	10004833	12557837	1	1	12900422	1	61398337	49479219
12506	463.120417333	19874826	9169055.7	1	8642217.6	6418809.3	1	1	1	1	5676411.7	1	7745543.2	1	9236358.8	7723241.7	6922520.6	7337493.4	1	1	9073079.6	10347670	1	1	12660648	1	22727408	8180445	1	11652270	1	14731470	12494702	66442472	6504716	6177107.3	1	1	1	1	1	6992894.9	1	1	7415102.3	1	1	1	1	1	8516907.2	1
12507	463.139844909	1	1	37662665	1	1	1	7454520.9	1	1	1	1	67565554	1	1	96723668	1	1	1	1	1	11298953	146356060	1	231010200	32435607	1	1	1	1	1	1	1	1	20108269	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28714268	83385847
12508	463.144779333	11844582	15315073	1	1	1	8911456	1	1	1	1	7753279.8	1	1	1	1	1	1	1	1	7149463.7	1	1	1	1	1	8415942.5	1	1	1	1	1	1	7045306.8	1	1	1	1	1	1	15872999	12610529	22727181	16660904	22984987	27528646	1	6191279	8844281.2	1	1	1
12509	463.153751143	22438874	1	16074679	13056108	7136837	1	1	7203313.9	1	1	8040496.8	1	13443525	1	1	1	1	8149854.2	7992410.2	10829708	1	10132304	1	1	1	8574647.5	13446821	1	9937528.9	10350927	15816866	1	10696875	7854037.8	9476383.6	1	1	1	1	1	1	1	1	1	1	1	11476132	20509165	1	1	1
12510	463.192931143	10952608	35729475	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15075113	1	1	1	1	9223267.8	28786242	1	1	1	1	6519139.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	14154331	1	1
12511	463.329749789	1	45596564	1	6178340.7	24043836	1	1	14269125	1	1	1	1	1	1	1	1	9628596.6	7815832.3	1	1	1	1	1	11459372	1	24105355	1	1	8496992.9	20303872	14503868	7540702.8	1	6352574.6	1	1	1	1	20224096	9996023	1	1	1	1	6483910	7219071.8	1	7642594.6	7677915.9	1	1
12512	463.634257	1	1	41180492	1	1	28564407	25123841	1	22917800	7133209.4	1	28679618	1	1	1	1	1	1	93064121	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9375857	6624029.5	25180439	1	1	1	1	1
12513	463.637769455	1	1	24384838	1	8313194	1	1	19170487	1	1	1	1	1	1	1	26281121	9400747.9	1	1	1	1	1	9342211.5	1	14650097	7838589.4	11761531	1	1	1	1	6636944.4	1	1	1	6176432.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12514	463.647711	1	1	20735291	1	6979930.7	11150757	1	27741351	11074197	7449602	1	1	1	1	1	19388564	1	1	1	1	1	1	16065273	1	12702437	1	7030634.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12515	463.681678286	1	1	1	1	1	17909621	9133490.5	1	14371941	1	1	12614541	1	1	1	1	1	1	23748470	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6577454.8	1	16153823	1	1	1	1	1
12516	463.685259667	9128142.1	1	22920458	14113933	12360994	1	1	41824359	6909022	13123009	7013069.2	1	1	16328323	15002730	58953830	11786075	1	1	9959616.6	1	1	20168393	1	24887985	1	23240491	1	10290979	15838555	11718122	15919413	8299237.2	13330571	1	22619995	1	7572122.2	62435927	1	1	7099114.9	6286118.2	1	7398102.9	1	27500039	1	20324499	1	1
12517	463.694822824	1	1	14519550	6804091.4	7222292.2	1	1	51109974	7799633.5	6463665.3	6044861.4	1	1	1	1	37496923	1	1	1	1	1	1	19220158	1	13858467	1	1	1	7472403.4	1	19196382	6342947.8	1	9714812.6	1	22129483	1	1	30319177	1	1	1	1	1	1	1	24869371	1	1	1	1
12518	463.786634	1	1	1	1	8754312.3	8343266.8	1	1	1	1	12166695	1	1	1	1	1	1	10690704	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9276866.2	1	44660952	7839315.7	6244523.7	6972827.4	10363978	33149026	1	1	1	1	1
12519	463.8160115	1	1	15361120	1	1	7267001.1	1	12628359	1	7528676.5	1	1	1	1	1	1	1	7542382.7	6710969.3	1	1	1	13337127	1	21542398	10626123	13545038	1	1	1	1	9848891.1	1	1	1	1	1	22909659	8976790.4	16768123	12994741	25941544	1	10742128	19917346	19476543	9138019.4	1	1	1	1
12520	463.82579775	1	1	6973523.5	1	1	7091884.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	12254747	1	12063216	1	1	1	1	1	1	1	1	1	1	1	1	7917259.6	1	1	1	1	1	6804324.7	12288019	6609203.3	1	1	1	1	1
12521	463.842375765	1	1	8918589.7	6348392	12521012	20481685	26447525	11946329	15111552	6836921.2	8077258.2	14093526	1	1	1	1	6322256.3	11935313	27704981	1	1	1	1	1	7250904.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10615957	1	9571435.2	6747468	1	1	1	1	1	1	1
12522	463.894254909	8210841	1	9342458.7	1	1	1	1	1	1	1	1	1	15582773	13592418	1	1	1	1	1	1	1	1	7902149.7	1	8190354.6	1	9475018.8	1	14226385	9304010.9	1	1	1	14721855	1	8989163.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12523	463.903853091	7755405.2	8897713.3	1	1	1	1	1	1	1	1	1	1	27960873	12800342	1	1	1	1	1	1	10971743	1	14641594	1	1	1	1	1	31431617	11313593	1	1	1	26455855	1	29168090	1	1	1	1	1	1	1	1	1	1	1	1	1	10247355	1
12524	463.914424	1	1	1	7608032.1	1	1	1	1	1	1	1	1	1	1	1	1	1	8774141.8	1	6096778.7	1	1	1	1	1	1	1	1	1	1	1	1	20118338	1	6027862.1	1	1	1	11154694	16556026	1	1	1	1	1	1	1	5895281	1	1	1
12525	463.935798375	7722844.3	1	6964676.7	7693240.8	15009190	25768465	12231689	1	27286780	5739290.9	19634995	13934699	9501182.9	1	1	1	1	30034405	6858767.4	8398190.4	1	12086335	1	1	7477592.4	1	11509125	1	1	8673658.7	1	1	14382363	8749821.5	10798387	1	1	8251947.1	10183910	13292510	21348387	8814966.1	9508346.6	8185544.7	11079547	16502704	6643914.1	12649298	1	1	1
12526	463.942934	1	1	1	1	1	9073414.3	1	1	1	1	1	1	14105080	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7034241.5	1	1	1	1	1	1	1	1	1	10118364	1	35403802	1	9188850.6	1	1	1	1	1	16371619	1	1
12527	463.963516727	1	1	1	1	6269306.7	1	1	1	6658258.6	1	1	1	1	1	1	1	8093059	1	1	9471304.9	1	9720354.9	1	1	1	1	1	1	1	1	1	1	6518503.9	1	1	1	1	9257219.8	7278014	1	1	6282058.2	5982681.5	1	6704978.5	1	1	1	1	1	1
12528	463.986621	1	1	1	1	1	1	1	7589474.9	1	1	1	1	1	1	1	1	1	1	1	8680488.5	1	1	7068498.7	1	15573268	1	1	1	1	1	12737116	1	1	1	1	9122118.8	1	11705826	1	1	1	19431721	6350270	1	15999283	1	1	1	1	1	1
12529	464.059665628	11486885	184546280	91462436	26705360	19371241	15319396	8688186.1	23257573	11582027	10249032	15894119	223470560	75521382	21207679	1	246677150	10333920	142681430	80550241	60036295	1	82801602	97517815	8384376.9	229007540	10771621	209807540	122229270	29786820	28095118	1	24643173	1	11033655	13121898	22056136	1	31565176	16759856	29872952	148940680	33764539	8462182.7	11421722	1	43382557	60818477	1	147834680	12817469	1
12530	464.068754909	17772184	1	1	1	1	16310615	1	1	1	1	1	1	45636955	1	1	1	1	1	1	1	1	15657912	75239660	1	1	1	1	1	11029429	11550334	1	1	13464358	1	1	23221432	22879722	1	1	1	1	1	1	1	1	1	1	1	1	11424822	1
12531	464.080670667	1	9848012.4	1	1	9693897.2	1	1	1	6529581.5	1	1	26454981	15982923	1	1	1	1	17199935	26625347	1	1	1	1	1	14581906	1	1	1	1	1	1	1	1	1	1	1	1	9892695.9	1	1	11467633	1	1	1	1	15377668	1	1	30191394	1	1
12532	464.085309	27466368	1	1	13534624	8292034.1	8528191.6	1	1	1	6898206	1	1	1	22991451	37359267	31590011	8412852	1	1	1	19710427	1	16176343	11721577	13164684	18365564	19904648	8853493.4	24355483	22028893	22622171	50640436	1	19399183	1	40916122	1	1	6972425.1	1	1	1	1	1	1	1	8444301.3	1	8258845.3	60533289	1
12533	464.106055667	31199841	33631148	21674727	41300344	32801955	22368546	12189933	33701270	25246217	28143354	14754842	29129639	25181484	30186047	53356171	25401953	26656402	15228195	15883551	17692808	9727435.9	1	16627901	13822301	29354095	62047320	64731236	19648988	40247929	33854006	26075071	52418059	21887459	29232622	9989663.7	30436469	1	18811188	19147755	1	14365522	13409399	17078574	13211609	9985163.1	11340005	14977010	9043535.5	21206794	36743704	19690786
12534	464.109463	16536156	1	1	9135473.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9218505.8	1	1	1	1	10220626	1	1	12739188	10422831	10614714	1	6686172.5	1	1	8333423.4	1	1	1	1	1	1	1	1	1	1	1	1	1	28428821	1
12535	464.114436857	1	1	1	1	1	1	1	1	1	1	1	1	7932705.5	1	1	1	1	14970137	1	6651004.3	1	1	7941298.2	1	8698980.8	1	10223703	1	6879851.7	11225639	1	1	1	1	1	1	23310782	1	1	12675826	6633032.6	9072232.8	1	6792909.3	1	1	1	1	9875202.5	1	1
12536	464.127067125	1	1	1	1	9369730.2	6889475.9	7180486.6	1	6827499.7	7074263.6	7158264.4	1	1	1	6508915.4	1	1	1	9231105.3	6696554.7	1	1	1	1	1	9673780.2	12687425	1	1	1	1	1	1	1	6003452.3	1	1	8281876.9	1	1	18431801	6491221.3	6632726.9	1	1	1	1	1	1	1	1
12537	464.129977333	6941245.9	1	1	6739275.4	1	1	1	1	1	1	1	1	1	1	7098991.6	1	1	1	1	1	1	1	1	10587471	1	8290350.4	1	1	7814738.5	1	9789343	1	1	6460870.8	1	1	1	1	1	1	1	1	1	1	7428202.8	1	1	1	1	1	1
12538	464.138324455	1	23892866	1	9249597.2	1	1	6274742.4	1	6256601.7	1	1	20454274	1	1	1	1	1	25960702	18995442	14464090	1	35754866	1	13929801	33247299	1	18405422	33381812	1	10548470	1	1	1	1	1	1	1	11888389	1	1	11573548	1	10332168	7250862	6263903.7	11755838	7773641.1	1	42833644	1	1
12539	464.141553545	1	1	15240888	1	8243308.4	1	1	6357338.5	1	1	7179488.9	1	12932352	12219917	21524066	11774006	13211222	1	1	1	1	7948141.2	19746960	12180807	1	9255962.1	1	1	22447679	1	1	8282569.1	9812387.6	1	22940390	9143353.3	1	1	19007413	13148878	1	8727104.5	1	1	1	1	1	1	1	32020987	1
12540	464.145261727	80077351	17302394	26069684	24568111	35337319	13322475	8299689	23929171	8102865.9	16172727	11328473	14107514	28638460	17820169	15957598	10220081	15599184	1	10852583	11535955	16941487	13865834	17889420	14349638	17582137	25711636	25421858	25764267	22714938	23388651	48086924	27264448	15752603	17722799	1	22651953	1	6337273.2	21667761	10803913	1	9732666.9	12253441	1	1	1	15495105	16058388	15099621	33802744	19898605
12541	464.15412	54727193	20478830	9985191.8	15887646	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20328452	7333394.6	1	7213866.9	1	9898367.3	1	1	6811041.2	1	1	1	1	1	1	1	1	1	1	1	1	1	9400071	1	1	1
12542	464.16242775	7268876.7	1	1	1	7188556.4	1	1	1	1	1	1	1	1	1	1	1	9398835.1	6947554.2	1	1	1	1	1	1	1	1	1	7755157.1	1	1	1	1	1	1	1	1	1	1	1	1	11068174	1	6473451.7	1	7035964.4	1	1	1	1	1	1
12543	464.166151105	21049864	7833950	15740569	25276680	10806343	8818380.3	1	6446381.1	1	1	6682040.2	1	9443553.4	1	13197894	1	7238188	6972253.9	7773384.2	14538293	15114656	8724821.3	7348593.6	12404025	1	31425521	21192703	10740113	15619609	9773506	13228400	19035543	14705013	9211279.1	12383936	10394636	1	1	13767570	28990126	1	10306587	1	1	6412855.7	1	10648486	12490741	16786130	37382631	24745172
12544	464.187163375	15444457	1	15929982	26548449	1	1	12784739	1	7549332.2	1	1	80388938	11142343	38824399	9244719.3	1	1	12438727	7565483.6	14938137	6672272.7	1	1	1	10962943	12750796	62633947	13214584	12767733	1	9167187.9	1	7781711.7	6142316.9	17682076	1	1	1	1	183642770	18454255	1	6282957	1	8678937.8	14583429	9126794.2	14872021	8629437.8	14342614	49293496
12545	464.202649455	17646034	1	1	1	1	1	1	1	1	5711446	1	1	9948851.7	12985786	1	1	1	1	6527126.2	1	7668101.4	1	1	1	11908074	16184242	42450881	8678755.6	10454493	8623484.7	10621758	16248144	9287986.4	9546066.7	9107587.9	1	1	1	8105819.8	34224765	1	1	1	1	1	1	6834040.1	1	10452656	18413001	1
12546	464.238418444	8375707.9	1	1	1	6952407.9	1	1	1	1	1	1	1	12421254	1	1	1	1	6153356.1	1	1	1	1	13581335	7027981.8	1	9147252.2	8381827.3	1	1	1	1	1	1	1	1	1	1	1	1	1	8224943.8	1	1	1	1	1	1	1	1	1	1
12547	464.249921222	8749451.1	7420145.6	14978603	6788715.2	9104327.2	1	6022648.7	7708829.5	1	7630342.3	9274158	1	1	1	7812070.3	1	1	1	1	1	1	1	1	1	1	1	8272239.3	7207209.2	10267025	1	1	1	1	1	6197303.6	1	1	7015519.2	1	1	6938273.9	1	1	1	6384322.2	1	1	1	9118851	1	1
12548	464.3268315	7956249.5	1	1	1	7725905.2	1	1	1	1	1	1	12356265	10065944	1	1	1	1	1	1	1	1	1	8477865	6783704.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	12659363	1	1	1	1	6375586.9	1	1	1	1	1	1	1
12549	464.338023412	1	1	10409400	8587716.3	6382143.9	8373211.2	1	6241286.6	1	1	1	15998621	1	1	1	1	1	10037272	7632343.4	6109132	6618915.1	8886438.4	1	1	9501487.3	7600326	8565466.1	1	1	1	1	1	1	1	1	1	1	1	9908883.3	1	10758198	1	1	1	1	1	1	1	10036784	1	1
12550	464.835247333	8824353.6	1	1	1	1	1	1	1	1	1	1	1	1	20857418	1	1	1	1	1	1	1	1	10542376	1	1	1	1	1	14193106	6731449.7	12473843	1	1	1	1	12954987	1	1	9544623	1	1	1	1	1	1	1	1	1	7150679.8	1	1
12551	464.837674909	1	1	47015719	1	1	1	1	1	1	1	1	11320408	1	1	54666053	1	1	1	1	1	6924723.6	12986022	10614052	26147749	21091450	1	1	1	1	1	1	1	1	31867225	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	107268030	19913066
12552	464.865062333	21708277	1	7134979.5	11195873	1	1	1	13997691	1	1	9121335.1	1	1	1	1	8753846.4	1	1	1	1	1	1	1	1	1	1	1	1	10567074	6472319.9	22363083	1	1	1	1	8336435.9	1	1	22037378	1	1	1	1	1	1	1	11473836	1	1	1	1
12553	464.951162889	1	1	19679889	1	1	1	1	1	1	1	1	1	30347521	1	26393282	1	1	1	1	1	1	8677937	8431252.3	20880223	8533467.3	1	1	1	1	1	1	1	1	14642339	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	26771299	1
12554	464.961176857	1	1	19647109	1	1	1	1	1	1	1	1	15939528	1	1	25141942	1	1	1	1	1	1	7563302.1	1	20016985	20986829	1	1	1	1	1	1	1	1	9259154.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12555	464.966377333	32101726	46739276	11297405	7685922.4	1	14230623	1	7458764.8	1	9931077.2	1	1	1	25032083	1	8321592.8	1	1	1	1	1	1	143228030	1	16388038	55344773	21088936	1	28611835	10598845	17293123	29085578	1	1	1	26478210	1	1	17982187	20646529	1	23221095	1	16888601	24626133	8088539.2	9203626	1	18095067	33752918	1
12556	464.987184769	1	7711023.5	9788001.5	1	1	10916929	1	1	1	1	1	8258985.8	1	1	1	1	1	1	1	1	1	13189644	1	1	1	1	1	1	6713560.1	1	9337126.5	1	1	1	1	1	1	12587042	1	9643620.8	1	16039751	1	9199354.9	10698679	1	1	1	13531591	1	1
12557	464.996536222	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7343106	1	1	1	1	1	1	1	1	7811866.7	1	1	1	1	1	1	10528788	8201918.4	1	8643847.9	19675961	1	10763246	23847851	7995574	1	1	1	1	1
12558	465.020961143	1	1	1	1	1	1	1	1	1	1	1	1	18475177	7599686.6	1	1	1	1	1	1	1	1	8378427.5	1	1	6809126.4	1	1	1	1	1	6183971.3	1	1	1	6225439.3	15713861	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12559	465.037332889	55241970	43929326	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	12239832	1	39365419	1	54332937	21340718	1	1	15164211	1	1	1	1	16478518	15270402	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12560	465.062644588	1	28911309	15402494	1	1	1	1	1	1	1	1	37793617	1	1	1	42248641	1	25163990	1	9639536.9	1	10694590	14530567	1	39019327	1	33843714	19548468	8847964.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	28408464	1	6874599.9	12058415	1	21085055	7202565.9	1
12561	465.068126222	1	1	1	6331489.1	1	6630349.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6922196	1	1	1	1	1	1	1	1	1	1	1	1	7489105.8	21406200	1	11999949	1	1	10070854	1	1	7154328.5	8291193.5	1	1
