ID	MN	H	C	O	N	S	P	Na	ME	Biomarker
23261	646.155729	35	21	15	4	1	1	0	647.1630442	0
23262	646.160373	41	18	13	4	1	3	0	647.1683978	0
23263	646.165308	30	22	13	8	1	0	0	647.1723798	0
23264	646.187956	34	28	8	6	2	0	0	647.19504	0
23265	646.207369	39	26	11	4	1	1	0	647.2145869	0
23266	646.224341	38	29	7	6	2	0	0	647.2321964	0
23267	646.237228	43	26	7	6	2	1	0	647.2447733	0
23268	646.259009	43	31	7	4	1	1	0	647.2661129	0
23269	646.273613	47	27	6	6	2	1	0	647.2811572	0
23270	646.307008	50	29	8	4	2	0	0	647.314558	0
23271	646.370668	55	30	9	4	0	1	0	647.378308	0
23273	646.381114	54	32	2	8	2	0	0	647.3886391	0
23274	646.451681	62	32	9	4	0	0	0	647.4597469	0
24154	646.948482	20	9	20	3	0	5	2	691.920255	0
23278	646.990606	25	14	16	3	1	4	0	647.9981267	0
23279	646.998849	24	14	18	3	1	3	0	648.007117	0
23281	647.027054	23	16	13	7	2	2	0	648.0346267	0
23282	647.071619	32	16	16	3	1	3	0	648.079065	0
23283	647.072486	36	17	11	3	3	3	0	648.08	0
23284	647.109099	29	24	14	3	2	0	0	648.11634	0
23736	647.128442	33	20	14	4	0	3	1	670.11792	0
23285	647.159221	33	20	17	5	1	0	0	648.1663965	0
23287	647.264155	46	28	10	3	1	1	0	648.2718525	0
23288	647.272398	45	28	12	3	1	0	0	648.2796287	0
23289	647.28026	41	30	11	5	0	0	0	648.287728	0
23290	647.305412	45	32	11	3	0	0	0	648.3128405	0
23291	647.315613	46	25	9	9	0	1	0	648.323668	0
23292	647.328745	49	31	4	7	2	0	0	648.33588	0
23293	647.329214	41	31	5	11	0	0	0	648.336925	0
23294	647.349008	49	27	11	7	0	0	0	648.356814	0
23295	647.35303	49	32	9	5	0	0	0	648.3602664	0
23296	647.36513	53	32	3	7	2	0	0	648.37277	0
23300	647.897424	18	8	18	4	4	2	0	648.9054044	0
23301	647.905667	17	8	20	4	4	1	0	648.9140004	0
23305	647.995815	22	12	17	6	2	2	0	649.0030067	0
23306	648.004862	31	12	16	2	3	3	0	649.0128052	0
23307	648.00723	26	19	13	2	3	2	0	649.01471	0
23309	648.015942	17	19	16	6	1	1	0	649.0232274	0
23311	648.027493	26	15	20	2	1	2	0	649.0348809	0
23312	648.047836	29	15	16	4	3	1	0	649.0554484	1
23313	648.055635	31	16	17	2	1	3	0	649.063722	0
23314	648.073394	31	16	19	2	0	3	0	649.0813857	0
23315	648.106852	28	19	19	4	1	0	0	649.1142618	0
23316	648.110709	33	19	11	6	3	1	0	649.1180346	0
23317	648.117235	33	20	14	4	2	1	0	649.1247625	0
23318	648.144573	28	21	14	8	1	0	0	649.1516813	0
23319	648.160146	37	22	16	2	1	1	0	649.1680488	0
23320	648.203606	36	28	8	6	2	0	0	649.2115273	0
23321	648.229545	41	27	14	2	0	1	0	649.2368704	1
23322	648.239991	40	29	7	6	2	0	0	649.2478162	0
23323	648.252878	45	26	7	6	2	1	0	649.2601856	0
23324	648.312761	48	31	5	6	2	0	0	649.3200989	0
23326	648.349146	52	32	4	6	2	0	0	649.3565006	0
23327	648.360379	52	31	3	8	2	0	0	649.36784	0
23328	648.385531	56	33	3	6	2	0	0	649.392858	0
23329	648.421916	60	34	2	6	2	0	0	649.4295139	0
23334	648.900916	16	7	20	5	4	1	0	649.9089205	1
23335	648.910432	17	7	20	5	3	2	0	649.9182962	0
23337	649.050884	30	15	17	3	1	3	0	650.0585267	0
23338	649.052601	29	14	16	5	2	2	0	650.0597433	0
23339	649.147152	37	21	14	3	1	2	0	650.15503	0
23340	649.24342	44	27	11	3	1	1	0	650.25115	0
23341	649.279805	48	28	10	3	1	1	0	650.2873505	0
23342	649.290251	47	30	3	7	3	0	0	650.2976086	0
23343	649.331263	48	25	9	9	0	1	0	650.3391421	0
23344	649.344395	51	31	4	7	2	0	0	650.3517857	0
23345	649.357447	51	33	10	3	0	0	0	650.3650325	0
23346	649.360818	55	30	10	3	1	0	0	650.36847	0
23347	649.367648	52	26	8	9	0	1	0	650.3754997	0
23348	649.371201	60	31	5	3	2	1	0	650.378615	0
23349	649.378577	55	30	12	3	0	0	0	650.3859833	0
23350	649.382599	55	35	10	1	0	0	0	650.39049	0
23351	649.392013	55	31	2	9	2	0	0	650.3993375	0
23352	649.425345	64	32	6	3	1	1	0	650.4329027	0
23355	649.858063	12	6	22	4	3	2	0	650.8660984	0
23359	649.894448	16	7	21	4	3	2	0	650.9025176	0
23363	649.95395	16	14	16	6	2	2	0	650.9617579	0
23365	649.980756	25	14	17	2	2	3	0	650.9890888	0
23366	649.990335	20	15	15	6	2	2	0	650.99733	0
23367	649.998515	25	14	19	2	1	3	0	651.0066643	0
23368	650.00559	20	19	12	6	2	2	0	651.012975	0
23370	650.01377	25	18	16	2	1	3	0	651.021512	0
23371	650.018477	25	16	12	6	2	3	0	651.0262211	0
23372	650.026657	30	15	16	2	1	4	0	651.0340216	0
23373	650.030742	24	21	12	4	2	2	0	651.038454	0
23374	650.0349	29	15	18	2	1	3	0	651.0430802	0
23375	650.039607	29	13	14	6	2	3	0	651.0473892	0
23376	650.042356	27	18	14	4	3	1	0	651.050118	0
23377	650.097773	33	19	13	4	1	3	0	651.105738	0
23378	650.108765	30	24	15	2	2	0	0	651.1163364	1
23379	650.122988	31	22	11	6	2	1	0	651.1302479	0
23380	650.139411	35	21	17	2	1	1	0	651.14707	0
23381	650.142401	36	20	14	4	1	2	0	651.1498433	0
23382	650.143433	35	26	15	0	1	1	0	651.15078	0
23383	650.175796	39	22	16	2	1	1	0	651.183842	0
23385	650.219256	38	28	8	6	2	0	0	651.2271202	0
23386	650.224065	39	30	12	2	0	1	0	651.2312804	0
23387	650.226649	42	30	6	4	3	0	0	651.2335518	0
23388	650.247779	46	27	8	4	3	0	0	651.2550485	0
23390	650.255641	42	29	7	6	2	0	0	651.2635586	0
23391	650.292026	46	30	6	6	2	0	0	651.2995016	0
23392	650.328411	50	31	5	6	2	0	0	651.3359792	0
23393	650.338777	46	29	9	8	0	0	0	651.3466925	0
23394	650.352696	50	32	10	4	0	0	0	651.3603923	0
23395	650.364796	54	32	4	6	2	0	0	651.3721164	0
23396	650.38187	54	39	8	0	0	0	0	651.389312	0
23397	650.412414	58	32	2	8	2	0	0	651.4197562	0
23400	650.907879	22	8	17	3	2	5	0	651.9161909	0
23401	651.01239	28	14	16	3	2	3	0	652.020727	0
23402	651.035888	27	18	15	3	2	2	0	652.0430625	0
23403	651.039728	23	15	16	7	1	2	0	652.0469664	0
23404	651.081789	32	19	14	3	1	3	0	652.0894575	0
23405	651.126417	35	20	15	3	1	2	0	652.1346116	0
23406	651.163516	29	30	10	5	1	0	0	652.170935	0
23407	651.222685	42	26	12	3	1	1	0	652.2304707	0
23409	651.268649	41	28	9	7	1	0	0	652.275585	0
23410	651.300327	45	31	12	3	0	0	0	652.30761	0
23413	651.368225	58	30	8	3	1	1	0	652.3754371	0
23414	651.38348	58	34	5	3	1	1	0	652.3907967	0
23415	651.41484	53	40	3	5	0	0	0	652.422695	0
23418	651.85551	17	7	19	2	2	5	0	652.8640489	0
23419	651.86547	15	6	20	4	3	3	0	652.8734808	0
23420	651.873713	14	6	22	4	3	2	0	652.8816114	0
23422	651.92828	25	9	17	2	2	5	0	652.9362913	0
23423	651.937859	20	10	15	6	2	4	0	652.9458193	0
23425	651.969981	21	12	19	4	3	1	0	652.9775412	0
23426	651.996406	27	14	17	2	2	3	0	653.0048289	0
23427	652.004649	26	14	19	2	2	2	0	653.0126	0
23428	652.014165	27	14	19	2	1	3	0	653.0224216	0
23429	652.022894	27	17	13	4	2	3	0	653.031165	0
23430	652.032791	31	15	16	2	2	3	0	653.0409002	0
23431	652.05055	31	15	18	2	1	3	0	653.0588	0
23433	652.102253	29	21	12	6	2	1	0	653.1093547	0
23434	652.105624	33	18	12	6	3	1	0	653.1131217	1
23435	652.120393	32	19	17	4	2	0	0	653.127798	0
23436	652.131245	29	20	13	8	1	1	0	653.1385814	0
23437	652.138575	39	21	13	2	1	3	0	653.14622	0
23438	652.192782	37	23	12	6	1	1	0	653.2006456	0
23439	652.217934	41	25	12	4	1	1	0	653.2255109	0
23440	652.227513	36	26	10	8	1	0	0	653.234545	0
23441	652.234906	40	28	8	6	2	0	0	653.2427974	0
23442	652.284343	44	31	13	2	0	0	0	653.292038	0
23444	652.307676	48	30	6	6	2	0	0	653.3152529	0
23445	652.312485	49	32	10	2	0	1	0	653.3201733	0
23446	652.355294	52	30	4	8	2	0	0	653.3625828	0
23447	652.391679	56	31	3	8	2	0	0	653.39927	0
23450	652.96523	20	11	19	5	3	1	0	653.97284	0
23451	652.973896	26	13	15	3	3	3	0	653.9815593	0
23453	653.097439	34	19	14	3	1	3	0	654.1051529	0
23454	653.108672	34	18	13	5	1	3	0	654.11636	0
23455	653.113925	32	19	18	3	1	1	0	654.1218267	0
23456	653.124308	37	20	13	3	2	2	0	654.13206	0
23457	653.279592	43	30	13	3	0	0	0	654.287315	0
23458	653.315977	47	31	12	3	0	0	0	654.3236272	0
23459	653.3302	48	29	8	7	0	1	0	654.3379157	0
23460	653.341814	51	26	10	7	1	0	0	654.3497743	0
23461	653.366116	60	30	6	3	2	1	0	654.3734088	0
23462	653.41208	59	32	3	7	2	0	0	654.419435	0
23463	653.423313	59	31	2	9	2	0	0	654.4306392	0
23468	653.889363	16	6	22	4	3	2	0	654.8974343	0
23472	653.949246	19	11	20	4	3	1	0	654.9571844	0
23874	653.955639	24	9	22	1	0	5	1	676.9453122	0
23474	653.985187	26	13	18	2	1	4	0	654.9928563	0
23475	654.029815	29	14	19	2	1	3	0	655.03786	0
24251	654.039331	28	14	19	2	0	4	2	699.0107493	0
23476	654.057398	22	24	14	4	2	0	0	655.0646475	0
23477	654.081455	33	19	15	2	1	3	0	655.0893563	0
23478	654.089698	32	19	17	2	1	2	0	655.0977158	0
23480	654.11784	37	20	14	2	1	3	0	655.12553	0
23481	654.133158	31	25	9	6	2	1	0	655.1406944	0
23482	654.150917	31	25	11	6	1	1	0	655.1579925	0
23483	654.208432	39	23	12	6	1	1	0	655.21625	0
23484	654.240659	38	30	5	8	2	0	0	655.2479057	0
23485	654.263608	42	30	14	2	0	0	0	655.2709887	0
23486	654.269969	47	26	11	4	1	1	0	655.277006	0
23487	654.275708	46	30	8	4	2	0	0	655.283015	0
23488	654.297307	42	27	11	8	0	0	0	655.3049667	0
23491	654.375753	55	32	8	4	0	1	0	655.3827258	0
23494	654.962677	25	12	16	3	2	4	0	655.9709519	0
23495	654.98088	22	11	19	5	3	1	0	655.9886122	0
23496	655.017265	26	12	18	5	3	1	0	656.0250275	0
23497	655.073396	22	22	13	7	1	1	0	656.0804076	0
23498	655.09319	30	18	19	3	1	1	0	656.101205	0
23500	655.2176	42	25	13	3	1	1	0	656.2257162	0
23502	655.284694	45	24	12	7	1	0	0	656.2924204	0
23503	655.295242	45	30	13	3	0	0	0	656.302545	0
23504	655.324069	50	24	8	9	1	1	0	656.3317744	0
23508	655.391345	57	31	4	7	2	0	0	656.398737	0
23509	655.438963	61	31	2	9	2	0	0	656.4463712	0
23513	655.920268	18	10	19	4	3	2	0	656.9280204	0
23514	655.928511	17	10	21	4	3	1	0	656.9363557	0
23515	655.941668	15	17	16	4	1	3	0	656.9490714	0
23516	655.964896	21	11	20	4	3	1	0	656.9723767	0
23518	656.014819	26	17	17	2	2	2	0	657.0229	0
24285	656.018596	26	13	20	2	0	4	2	700.989965	0
23519	656.051204	30	18	16	2	2	2	0	657.05884	0
23520	656.05254	26	19	12	6	2	2	0	657.05974	0
23521	656.060783	25	19	14	6	2	1	0	657.0678209	0
23522	656.068963	30	18	18	2	1	2	0	657.0769453	0
23523	656.076038	25	23	11	6	2	1	0	657.0832744	0
23524	656.087589	34	19	15	2	2	2	0	657.095295	0
23525	656.097105	35	19	15	2	1	3	0	657.1050262	0
23528	656.279258	44	30	14	2	0	0	0	657.2867629	0
23529	656.288672	44	26	6	10	2	0	0	657.2956721	0
23530	656.294513	44	34	11	2	0	0	0	657.302209	0
23531	656.317846	48	33	4	6	2	0	0	657.3257385	0
23532	656.329397	57	29	8	2	2	1	0	657.3369428	0
23533	656.338976	52	30	6	6	2	0	0	657.3466363	0
23534	656.349342	48	28	10	8	0	0	0	657.3571725	0
23535	656.373644	57	32	6	4	1	1	0	657.380705	0
23536	656.375361	56	31	5	6	2	0	0	657.3831194	0
23537	656.383223	52	33	4	8	1	0	0	657.3902867	0
23538	656.422979	60	31	3	8	2	0	0	657.4306514	0
23539	656.442074	56	32	1	12	1	0	0	657.44968	0
23540	656.978771	24	11	17	5	4	1	0	657.9867734	0
23541	656.99653	24	11	19	5	3	1	0	658.0042736	0
23543	657.101933	29	19	13	7	1	2	0	658.10891	0
23544	657.134478	37	23	11	3	2	2	0	658.1422113	0
23545	657.241979	44	28	7	5	2	1	0	658.249501	0
23546	657.296973	43	27	12	7	0	0	0	658.304308	0
23547	657.300344	47	24	12	7	1	0	0	658.3081616	0
23548	657.334225	51	29	6	7	2	0	0	658.3418581	0
23550	657.37061	55	30	5	7	2	0	0	658.3781733	0
23551	657.381843	55	29	4	9	2	0	0	658.3899286	0
23552	657.406995	59	31	4	7	2	0	0	658.4145755	0
23556	657.926402	19	10	19	4	4	1	0	658.9347252	0
23557	657.935918	20	10	19	4	3	2	0	658.9438245	0
23558	657.945053	18	12	16	6	1	4	0	658.9522227	0
23559	657.95196	21	11	22	2	1	3	0	658.960225	0
23561	657.971859	27	12	17	2	1	5	0	658.9800079	0
23562	657.980546	23	11	20	4	3	1	0	658.9884967	0
23948	657.986596	24	11	17	5	4	1	1	680.9764476	0
24316	657.989618	25	12	19	2	0	5	2	702.96147	0
23949	658.010437	27	13	21	1	0	4	1	681.0000112	0
23563	658.039985	29	17	17	2	1	3	0	659.0473103	0
23564	658.056957	28	20	13	4	2	2	0	659.0647109	0
23565	658.076433	27	19	14	6	2	1	0	659.0835792	0
23566	658.084613	32	18	18	2	1	2	0	659.0926075	0
23567	658.093342	32	21	12	4	2	2	0	659.1006975	0
23568	658.104575	32	20	11	6	2	2	0	659.1118367	0
23569	658.120998	36	19	17	2	1	2	0	659.1291784	0
23570	658.163972	34	22	17	4	1	0	0	659.171135	0
23571	658.257491	43	23	14	6	0	1	0	659.265585	0
23572	658.273613	47	28	6	6	2	1	0	659.2812188	0
23573	658.304322	46	26	6	10	2	0	0	659.3114356	0
23574	658.347884	46	36	6	6	0	0	0	659.3556733	0
23575	658.365859	54	29	5	8	2	0	0	659.3733969	0
23576	658.372385	54	30	8	6	1	0	0	659.379635	0
23577	658.438629	62	31	3	8	2	0	0	659.4461904	0
24333	658.984867	24	11	19	3	0	5	2	703.9565133	0
23580	659.035234	28	16	17	3	1	3	0	660.0434765	0
23581	659.071619	32	17	16	3	1	3	0	660.0797669	0
23582	659.284498	49	29	6	5	3	0	0	660.2917647	0
23583	659.312623	45	27	12	7	0	0	0	660.3201769	0
23585	659.332116	53	29	4	7	3	0	0	660.3394	0
23586	659.349875	53	29	6	7	2	0	0	660.3574537	0
23587	659.35303	49	33	9	5	0	0	0	660.36022	0
23588	659.36897	49	30	4	11	1	0	0	660.3764827	0
23589	659.382889	53	33	5	7	1	0	0	660.3905319	0
23590	659.388079	57	33	12	1	0	0	0	660.395128	0
23591	659.44174	57	32	2	11	1	0	0	660.449325	0
23596	659.942052	21	10	19	4	4	1	0	660.9501318	0
23597	659.951124	25	11	18	2	1	5	0	660.959179	0
23598	659.960703	20	12	16	6	1	4	0	660.9678787	0
23599	659.96761	23	11	22	2	1	3	0	660.975965	0
23600	660.047455	26	18	13	6	2	2	0	661.0546724	0
23601	660.052327	21	21	15	6	1	1	0	661.0595955	0
23603	660.073457	25	18	17	6	1	1	0	661.08073	0
23604	660.160146	37	23	16	2	1	1	0	661.1680984	0
23605	660.252878	45	27	7	6	2	1	0	661.2605029	0
23606	660.264111	45	26	6	8	2	1	0	661.2716946	0
23607	660.345124	52	28	6	8	2	0	0	661.352475	0
23608	660.349146	52	33	4	6	2	0	0	661.3566729	1
23609	660.372095	56	33	13	0	0	0	0	661.3795375	0
23610	660.385531	56	34	3	6	2	0	0	661.3931653	0
23611	660.396764	56	33	2	8	2	0	0	661.4043656	0
23612	660.458301	64	36	1	6	2	0	0	661.4659862	0
23614	660.97561	22	18	14	3	2	3	0	661.983315	0
23615	661.050884	30	16	17	3	1	3	0	662.058917	0
23616	661.060463	25	17	15	7	1	2	0	662.0676469	0
23617	661.088986	33	16	15	5	2	2	0	662.0958829	0
23988	661.117604	35	18	18	2	0	3	1	684.107246	0
23618	661.164974	31	23	14	7	1	0	0	662.1719606	0
23619	661.218268	40	26	11	5	1	1	0	662.2252484	0
23620	661.248127	44	26	7	7	2	1	0	662.2557421	0
23621	661.29591	43	31	11	5	0	0	0	662.303265	0
23623	661.365525	55	29	6	7	2	0	0	662.37343	0
23624	661.392013	55	32	2	9	2	0	0	662.3994979	0
23625	661.456054	63	31	6	7	1	0	0	662.4636858	0
23626	661.46173	68	34	5	3	1	1	0	662.46875	0
23631	661.852747	20	5	19	2	2	6	0	662.860925	0
23633	661.990716	23	14	18	4	3	1	0	662.9985838	0
23634	661.999382	29	16	14	2	3	3	0	663.0070697	0
23635	662.0349	29	16	18	2	1	3	0	663.0432235	0
23636	662.043143	28	16	20	2	1	2	0	663.051	0
23637	662.063042	34	17	15	2	1	4	0	663.0705268	0
23638	662.071285	33	17	17	2	1	3	0	663.0792242	0
23639	662.122502	30	20	19	4	1	0	0	663.129872	0
23640	662.158037	39	23	14	2	2	1	0	663.16582	0
23641	662.175796	39	23	16	2	1	1	0	663.183616	0
23643	662.323522	46	26	12	8	0	0	0	663.331408	0
23644	662.437566	62	35	2	6	2	0	0	663.4451233	0
23645	662.446596	62	32	10	4	0	0	0	663.454574	0
23649	662.993764	24	14	19	3	1	3	0	664.0020429	0
23650	663.104014	29	24	15	3	2	0	0	664.111252	0
23651	663.346913	50	26	9	9	0	1	0	664.3549491	0
23652	663.360045	53	32	4	7	2	0	0	664.3674959	1
23653	663.367222	49	41	5	3	0	0	0	664.3747271	0
23654	663.394227	57	31	12	3	0	0	0	664.40125	0
23655	663.39643	57	33	3	7	2	0	0	664.404249	0
23656	663.440995	66	33	6	3	1	1	0	664.44816	0
23661	664.006366	25	14	18	4	3	1	0	665.0138891	0
23662	664.014165	27	15	19	2	1	3	0	665.0223258	0
23663	664.022894	27	18	13	4	2	3	0	665.0304488	0
23664	664.032473	22	19	11	8	2	2	0	665.040292	0
23665	664.05055	31	16	18	2	1	3	0	665.0585692	0
23666	664.078755	30	18	13	6	2	2	0	665.0866439	0
23667	664.101767	28	19	20	4	1	0	0	665.10905	0
23669	664.137302	37	22	15	2	2	1	0	665.145258	0
23670	664.234906	40	29	8	6	2	0	0	665.2429038	0
23671	664.286682	49	23	12	6	1	1	0	665.294155	0
23672	664.295576	44	31	12	4	0	0	0	665.30305	0
23673	664.307676	48	31	6	6	2	0	0	665.3153382	0
23674	664.344061	52	32	5	6	2	0	0	665.3517957	0
23675	664.355294	52	31	4	8	2	0	0	665.3624175	0
23676	664.416831	60	34	3	6	2	0	0	665.424375	0
23680	665.142067	37	21	15	3	1	2	0	666.14959	0
23681	665.326178	48	25	10	9	0	1	0	666.334335	0
23682	665.33931	51	31	5	7	2	0	0	666.3469103	0
23683	665.362563	52	26	9	9	0	1	0	666.370757	0
23684	665.375695	55	32	4	7	2	0	0	666.3832742	0
23685	665.419257	55	42	4	3	0	0	0	666.427135	0
23692	665.88112	17	7	20	4	3	3	0	666.8891242	0
23695	665.985631	23	13	19	4	3	1	0	666.993565	0
23697	666.00254	28	15	17	2	3	2	0	667.01066	0
23699	666.022016	27	14	18	4	3	1	0	667.0296673	0
23700	666.029815	29	15	19	2	1	3	0	667.0379753	0
23701	666.03689	24	20	12	6	2	2	0	667.0446421	0
23702	666.0662	33	16	18	2	1	3	0	667.0742875	0
23703	666.139033	35	19	14	6	2	1	0	667.1467903	0
23704	666.347611	50	32	11	4	0	0	0	667.3551333	0
23705	666.370944	54	31	4	8	2	0	0	667.3784237	0
23706	666.379124	59	30	8	4	1	1	0	667.3863528	0
23707	667.040319	28	18	16	3	1	3	0	668.0478883	0
23708	667.121332	35	20	16	3	1	2	0	668.1295716	0
23709	667.284631	51	24	14	3	0	2	0	668.2922841	0
23710	667.295242	45	31	13	3	0	0	0	668.3032838	0
23711	667.331627	49	32	12	3	0	0	0	668.339166	0
23712	667.34286	49	31	11	5	0	0	0	668.3503067	0
23713	667.374055	49	32	3	11	1	0	0	668.3817217	0
23714	667.42773	61	33	3	7	2	0	0	668.4351707	0
23719	667.868184	17	7	22	2	1	5	0	668.8765787	0
23721	668.06072	31	19	16	2	1	3	0	669.0686413	0
24405	668.091366	34	16	18	2	0	4	2	713.0626314	0
23722	668.097105	35	20	15	2	1	3	0	669.1052709	0
23723	668.12616	29	20	14	8	1	1	0	669.1334744	0
23724	668.257477	44	26	14	4	1	0	0	669.26481	0
23725	668.279258	44	31	14	2	0	0	0	669.2865371	0
23726	668.302591	48	30	7	6	2	0	0	669.3102	0
23727	668.315643	48	32	13	2	0	0	0	669.3228395	0
23728	668.356735	52	31	8	6	1	0	0	669.364365	0
23729	668.391403	57	33	8	4	0	1	0	669.39847	0
23730	668.422979	60	32	3	8	2	0	0	669.43029	0
23731	668.942386	20	11	18	5	4	1	0	669.9506333	0
23733	668.960145	20	11	20	5	3	1	0	669.9677536	1
23734	668.968811	26	13	16	3	3	3	0	669.9764422	0
23735	669.10884	32	19	19	3	1	1	0	670.11667	0
23737	669.120073	32	18	18	5	1	1	0	670.127615	0
23738	669.282585	47	25	10	7	2	0	0	670.289805	0
23739	669.332022	51	28	15	3	0	0	0	670.33945	0
23740	669.37061	55	31	5	7	2	0	0	670.3780114	0
23741	669.381843	55	30	4	9	2	0	0	670.3893414	0
23742	669.393863	56	26	9	9	0	1	0	670.401698	0
23743	669.406995	59	32	4	7	2	0	0	670.4143238	0
23749	669.884701	23	8	17	2	3	5	0	670.8924238	0
23751	669.908668	14	12	17	6	1	4	0	670.9157842	0
23753	670.052313	22	24	15	4	2	0	0	671.0595005	0
23754	670.06819	28	20	12	6	2	2	0	671.07527	0
23755	670.07637	33	19	16	2	1	3	0	671.08419	0
23756	670.084613	32	19	18	2	1	2	0	671.0927829	0
23757	670.092856	31	19	20	2	1	1	0	671.1001914	0
23758	670.107079	32	17	16	6	1	2	0	671.114195	0
23759	670.120998	36	20	17	2	1	2	0	671.128687	0
23760	670.128073	31	25	10	6	2	1	0	671.1354886	0
23761	670.13712	40	25	9	2	3	2	0	671.14446	0
23762	670.365859	54	30	5	8	2	0	0	671.3734018	0
23763	670.390144	54	31	10	6	0	0	0	671.398145	0
23764	670.404367	55	29	6	10	0	1	0	671.412115	0
23765	670.409637	62	33	2	6	3	0	0	671.4168855	0
23766	670.413477	58	30	3	10	2	0	0	671.4210969	0
23770	670.958036	22	11	18	5	4	1	0	671.966038	0
23772	671.004588	23	20	15	3	2	2	0	672.011924	0
23773	671.089441	26	19	16	7	1	1	0	672.0965747	0
23774	671.17613	38	24	15	3	1	1	0	672.1841393	0
23775	671.294864	45	28	10	7	1	0	0	672.3026282	0
23776	671.305247	50	29	5	7	2	1	0	672.3128555	0
23787	671.905667	17	10	20	4	4	1	0	672.914207	0
23788	671.915183	18	10	20	4	3	2	0	672.9230678	0
23789	671.924318	16	12	17	6	1	4	0	672.9314813	0
23791	671.936964	18	15	20	2	2	2	0	672.9442	0
23792	671.951568	22	11	19	4	3	2	0	672.959675	0
24198	671.989702	25	13	22	1	0	4	1	694.979378	0
23794	671.996196	25	12	20	4	3	1	0	673.0041458	0
23795	672.009353	23	19	15	4	1	3	0	673.0168065	0
23797	672.047455	26	19	13	6	2	2	0	673.0543857	0
23798	672.055635	31	18	17	2	1	3	0	673.0629829	0
23799	672.063878	30	18	19	2	1	2	0	673.0718735	0
23800	672.0679	30	23	17	0	1	2	0	673.075694	0
23801	672.08384	30	20	12	6	2	2	0	673.0908237	0
23802	672.09202	35	19	16	2	1	3	0	673.1002725	0
23803	672.100263	34	19	18	2	1	2	0	673.1083475	0
23804	672.151903	38	24	14	2	1	2	0	673.159355	0
23805	672.161482	33	25	12	6	1	1	0	673.1691177	0
23806	672.180045	43	25	11	2	1	3	0	673.1876075	0
23807	672.188288	42	25	13	2	1	2	0	673.1961775	0
23808	672.289428	44	34	12	2	0	0	0	673.2970164	0
23809	672.298157	44	37	6	4	1	0	0	673.3056647	0
23810	672.307872	44	27	12	8	0	0	0	673.3158497	0
23811	672.325648	53	30	5	6	2	1	0	673.3331715	1
23812	672.333891	52	30	7	6	2	0	0	673.3415126	0
23813	672.352986	48	31	5	10	1	0	0	673.36039	0
23814	672.369409	52	30	11	6	0	0	0	673.3768093	0
23816	672.417894	60	31	4	8	2	0	0	673.4251958	0
23819	672.973686	24	11	18	5	4	1	0	673.9818244	0
23820	673.024945	25	18	11	7	3	2	0	674.031938	1
23822	673.19178	40	24	15	3	1	1	0	674.1999924	0
23823	673.311381	51	29	5	7	3	0	0	674.319072	0
23824	673.312819	48	34	9	3	0	1	0	674.32031	0
23825	673.32914	51	29	7	7	2	0	0	674.3365169	0
23826	673.337002	47	31	6	9	1	0	0	674.34443	0
23827	673.365525	55	30	6	7	2	0	0	674.3728277	0
23828	673.376758	55	29	5	9	2	0	0	674.3841163	0
23829	673.381567	56	31	9	5	0	1	0	674.38934	0
23830	673.38462	51	31	4	11	1	0	0	674.39227	0
23831	673.40191	59	31	5	7	2	0	0	674.4092524	0
23832	673.421005	55	32	3	11	1	0	0	674.4285948	0
23838	673.921317	19	10	20	4	4	1	0	674.9296343	0
23839	673.930833	20	10	20	4	3	2	0	674.9386098	0
23840	673.939076	19	10	22	4	3	1	0	674.946974	0
23842	673.966774	27	12	18	2	1	5	0	674.9747573	0
23843	673.990335	20	17	15	6	2	2	0	674.998095	0
24221	674.005352	27	13	22	1	0	4	1	696.9949993	0
23844	674.0349	29	17	18	2	1	3	0	675.0424218	0
23845	674.052722	23	18	18	6	1	1	0	675.0600025	0
23846	674.063105	28	19	13	6	2	2	0	675.07016	0
23847	674.071285	33	18	17	2	1	3	0	675.0789264	0
24226	674.076468	30	17	19	3	0	3	1	697.065985	0
23848	674.08355	32	23	17	0	1	2	0	675.0910162	1
23849	674.09949	32	20	12	6	2	2	0	675.1064	0
23850	674.122925	37	23	13	2	1	3	0	675.1306894	0
23851	674.140747	31	24	13	6	1	1	0	675.1477871	0
23852	674.159373	35	25	10	6	2	1	0	675.166625	0
23853	674.167553	40	24	14	2	1	2	0	675.1755629	0
23854	674.301923	50	30	9	4	2	0	0	675.3097055	0
23855	674.307417	51	25	11	6	1	1	0	675.31498	0
23856	674.324389	50	28	7	8	2	0	0	675.331869	0
23857	674.339962	59	29	9	2	2	1	0	675.34754	0
23858	674.350843	46	46	3	2	0	0	0	675.3586729	0
23859	674.360774	54	29	6	8	2	0	0	675.36848	0
23860	674.368636	50	31	5	10	1	0	0	675.3762	0
23861	674.397159	58	30	5	8	2	0	0	675.4046794	0
23863	674.926082	19	9	20	5	3	2	0	675.933935	0
23865	675.030149	28	16	18	3	1	3	0	676.038455	0
23866	675.171045	38	23	16	3	1	1	0	676.1787829	0
23867	675.20743	42	24	15	3	1	1	0	676.2154898	0
23868	675.312427	49	33	6	5	2	0	0	676.3196633	0
23869	675.32366	49	32	5	7	2	0	0	676.3314322	0
23870	675.345441	49	37	5	5	1	0	0	676.3529467	0
23871	675.360045	53	33	4	7	2	0	0	676.3675623	0
24242	675.367732	50	28	11	8	0	0	1	698.35707	0
23872	675.381175	57	30	6	7	2	0	0	676.3887125	0
