ID	Mass	RT
19414	441,229824	7,2193
19415	441,230524	6,2565
19421	441,256024	5,4046
19425	441,259424	4,3416
19428	441,261724	4,7049
19438	441,300824	6,9452
19440	441,753824	5,4086
19443	441,768324	5,713
19452	442,188324	4,0952
19458	442,239224	5,6017
19461	442,249324	5,0546
19465	442,259624	5,4019
19470	442,280524	6,5904
19472	442,749824	5,0501
19475	443,089324	5,2713
19479	443,181924	1,0986
19480	443,195924	1,1074
19482	443,205424	2,1165
19505	443,276224	5,0933
19509	443,284224	3,6771
19511	443,287224	5,8059
19512	443,287724	5,2532
19517	444,053524	7,1733
19521	444,077224	2,0146
19522	444,107224	8,4636
19527	444,155724	5,0361
19528	444,168024	6,3508
19530	444,177324	6,2883
19538	444,206024	5,7101
19544	444,224524	3,8069
19546	444,232424	4,46
19549	444,238424	1,5871
19552	444,239024	7,9531
19553	444,239324	6,8119
19554	444,240024	6,9955
19556	444,248824	1,2601
19561	444,260124	4,309
19562	444,260924	5,7718
19565	444,263224	4,2807
19566	444,263724	1,2685
19568	444,264724	5,2161
19571	444,269124	3,879
19572	444,269524	4,6288
19573	444,270224	1,4724
19575	444,271124	3,9901
19576	444,272024	5,3014
19579	444,274824	5,8026
19580	444,276324	5,0943
19584	444,296224	7,1108
19583	444,296224	7,2958
19591	445,146724	1,2589
19593	445,180924	1,0686
19596	445,199524	4,3317
19607	445,228824	3,7911
19613	445,242424	6,811
19618	445,252124	4,9409
19619	445,252524	4,1977
19623	445,255024	6,2169
19624	445,255624	5,1876
19628	445,256924	1,2624
19632	445,260824	3,697
19635	445,263824	5,7713
19637	445,266524	3,874
19638	445,269024	3,9942
19645	445,286924	5,8317
19652	446,154624	4,7479
19653	446,165524	6,1115
19661	446,183524	4,9181
19664	446,202324	3,5921
19666	446,204524	2,0991
19667	446,205524	3,6391
19673	446,219424	4,1639
19675	446,225024	4,417
19679	446,235224	4,2094
19681	446,238324	5,3528
19682	446,238824	4,6725
19683	446,239324	3,8342
19691	446,252824	6,2186
19692	446,254524	7,0633
19697	446,267824	4,3377
19699	446,273224	6,3431
19707	447,176224	4,8383
19710	447,191624	1,2699
19711	447,199024	5,3027
19714	447,206924	3,619
19724	447,237624	5,353
19725	447,238524	4,0921
19732	447,264824	4,6768
19734	447,269924	1,6666
19735	447,270124	1,2606
19736	447,270824	3,9895
19747	448,172724	6,5561
19751	448,183524	1,2408
19753	448,195024	3,8735
19759	448,213824	1,2667
19761	448,216324	1,4835
19764	448,218424	3,3448
19766	448,219724	3,7647
19767	448,219724	4,9903
19774	448,236724	4,5281
19775	448,237124	6,6698
19782	448,253724	6,8935
19790	448,733624	4,4992
19796	448,763724	3,8557
19802	449,176124	6,5571
19805	449,192424	1,5156
19806	449,194324	1,2685
19813	449,229024	5,46
19814	449,229224	5,5874
19816	449,229824	5,0678
19815	449,229824	5,3849
19817	449,229924	4,7974
19819	449,239124	6,6731
19824	449,264524	4,9188
19825	449,264924	4,398
19826	449,265924	3,8539
19830	450,027424	6,4958
19831	450,047324	1,1682
19832	450,049524	3,1253
19834	450,102224	3,7779
19835	450,103024	3,8225
19837	450,118824	6,5001
19850	450,216524	4,8125
19860	450,236224	4,4877
19862	450,239324	4,7837
19869	450,247324	6,1908
19871	450,249124	5,5717
19872	450,250524	5,895
19878	450,263324	4,4038
19879	450,604524	3,7829
19883	450,764124	4,4042
19885	451,075824	3,569
19890	451,209224	4,7263
19893	451,217824	4,8151
19898	451,234224	6,8602
19903	451,252424	5,5721
19911	451,734624	6,1622
19913	451,858424	1,0468
19921	452,113724	5,2445
19926	452,129124	6,5802
19930	452,196824	6,7812
19935	452,204424	5,2635
19938	452,209124	4,72
19940	452,227424	4,3372
19943	452,229024	6,375
19946	452,235524	6,1621
19948	452,237424	6,8562
19952	452,736024	5,6558
19959	453,212024	4,7029
19961	453,223624	4,6997
19963	453,233024	6,3759
19968	453,272124	4,1833
19973	453,332924	4,6722
19976	453,554024	4,6954
19985	454,036424	3,8165
19986	454,048224	3,7752
19987	454,049624	1,2613
19988	454,052024	1,3795
19991	454,081124	2,1056
19997	454,110724	1,0693
20007	454,141824	4,1771
20006	454,141824	4,7904
20008	454,142324	5,1632
20012	454,142924	8,4736
20013	454,143424	8,2043
20015	454,143924	5,6718
20016	454,143924	7,285
20019	454,144824	3,9153
20020	454,145324	6,45
20022	454,146424	6,1866
20039	454,220224	7,8912
20043	454,256124	3,7916
20046	454,268824	5,5869
20059	455,094524	4,9579
20066	455,147824	5,6719
20072	455,224624	7,8925
20073	455,255224	5,6089
20076	455,267324	5,5752
20080	455,276424	4,0759
20081	455,278924	5,2354
20082	455,283924	6,298
20084	455,287524	4,6961
20088	455,288624	5,1364
20092	455,298224	4,592
20096	455,304124	6,2973
20098	455,315424	4,5498
20103	456,059524	1,4715
20104	456,071524	3,782
20109	456,074224	5,0323
20110	456,074524	4,8078
20112	456,085324	3,9973
20120	456,149724	1,1302
20125	456,209524	5,3009
20129	456,234724	1,2038
20133	456,240024	4,3981
20137	456,241324	4,6606
20142	456,246724	5,4081
20147	456,260224	4,5487
20161	456,284624	4,6928
20166	456,745224	6,8854
20171	457,077424	5,0369
20176	457,179824	1,0866
20179	457,188824	4,7757
20181	457,208724	3,6222
20187	457,225524	4,2132
20188	457,228324	6,2601
20189	457,229124	3,6652
20191	457,229624	3,7583
20193	457,234324	5,4071
20195	457,247424	6,8872
20198	457,251824	4,3939
20205	457,259224	3,7985
20209	457,265624	4,547
20211	457,274524	4,8846
20216	457,286924	4,5727
20220	457,292124	5,2673
20224	457,294524	4,9686
20227	457,301624	4,7495
20229	457,306124	5,0125
20232	458,061824	1,1733
20233	458,074224	1,1738
20234	458,094024	5,0504
20237	458,172824	1,2364
20239	458,184824	1,0866
20240	458,193024	5,6585
20248	458,230824	6,2739
20250	458,233424	3,6837
20251	458,235324	4,079
20258	458,250724	4,1699
20262	458,252424	6,5737
20265	458,256524	3,9375
20267	458,258124	3,691
20268	458,259624	7,3811
20273	458,275624	5,0958
20274	458,276024	5,6213
20293	458,693924	5,6634
20296	458,747324	5,7086
20304	459,186524	6,8469
20306	459,190224	1,0872
20307	459,213024	5,2739
20309	459,224824	4,6982
20315	459,236424	3,4894
20316	459,236624	2,7437
20317	459,237024	4,1071
20328	459,254624	5,7047
20329	459,256424	3,9655
20332	459,267424	6,3593
20334	459,269624	2,0954
20336	459,269724	1,2662
20337	459,270224	4,8061
20339	459,271224	4,2291
20345	459,272124	5,3635
20346	459,272424	5,8872
20348	459,272524	5,1129
20357	459,304724	6,2112
20358	459,305624	4,7378
20363	459,557424	4,6977
20368	459,891624	4,6965
20372	460,139524	6,5425
20380	460,214424	4,6635
20381	460,214424	4,9917
20385	460,221224	4,2371
20387	460,229024	3,6867
20389	460,236324	3,4671
20400	460,250924	5,2881
20402	460,251724	4,4052
20410	460,270824	5,3572
20412	460,273324	5,1117
20414	460,310424	4,7338
20418	461,086224	3,6095
20420	461,087224	3,7124
20426	461,215724	3,5366
20437	461,247324	3,1484
20438	461,247724	1,2373
20443	461,255024	4,0492
20446	461,587824	3,6105
20447	461,588624	3,7185
20450	462,081424	6,8721
20453	462,087624	3,6094
20459	462,133824	4,8087
20465	462,178724	4,011
20469	462,212024	4,4478
20474	462,232724	7,2556
20486	462,296924	4,6863
20487	462,588924	3,6058
20489	462,679524	4,0109
20493	463,109024	4,3269
20496	463,130924	1,244
20501	463,137524	4,8075
20506	463,209224	4,8159
20508	463,217324	4,5704
20511	463,237024	7,2561
20512	463,238224	5,0495
20517	463,246024	5,6877
20523	464,076724	3,6998
20525	464,097124	6,2765
20526	464,097624	6,3529
20527	464,098024	5,5053
20535	464,148224	6,5573
20537	464,177024	6,1118
20538	464,191524	1,1484
20540	464,202924	1,1384
20548	464,230724	5,8794
20549	464,232524	6,6383
20556	464,265824	6,2468
20562	465,101724	6,3549
20567	465,187324	1,2416
20571	465,227424	4,6928
20577	465,235724	1,7091
20582	465,253024	3,9373
20588	465,560824	4,6938
20590	466,040924	1,4677
20597	466,183324	4,329
20605	466,190024	5,3282
20609	466,207624	4,2398
20612	466,214824	4,4761
20618	466,243924	4,5276
20623	466,692524	5,3282
20626	467,091724	3,5919
20627	467,103424	4,3867
20628	467,103924	3,593
20632	467,197924	4,7665
20638	467,248624	4,5241
20640	467,275724	4,4419
20646	467,748824	5,9576
20657	468,132024	1,1934
20658	468,136824	5,2747
20669	468,187924	4,5067
20671	468,196924	5,1407
20674	468,239624	6,6668
20676	468,250524	5,955
20682	468,710924	5,3194
20690	469,244424	6,6667
20694	469,270324	4,7452
20695	469,273824	5,2969
20704	469,292524	5,4793
20706	469,292824	6,1382
20707	469,292924	4,5626
20709	469,294324	5,0454
20717	470,038424	1,3897
20718	470,039224	1,2775
20721	470,076624	2,1288
20724	470,090524	5,8031
20730	470,177924	5,2128
20737	470,207924	4,6962
20738	470,209624	5,0536
20751	470,275524	5,2962
20759	470,294024	6,1368
20762	470,709924	4,6963
20766	470,759024	4,8206
20779	471,238024	3,8915
20782	471,240724	4,6347
20784	471,251624	6,7776
20790	471,268624	4,8137
20794	471,271724	5,013
20795	471,273324	4,2014
20808	471,307424	6,2725
20813	471,308824	6,6669
20815	471,736524	1,2124
20820	471,761124	4,0971
20824	472,067324	3,7867
20827	472,101424	6,5008
20834	472,105624	4,8073
20841	472,138324	1,474
20842	472,194924	6,3889
20853	472,219024	7,1155
20854	472,220424	3,9067
20863	472,249024	6,0081
20865	472,253524	4,7998
20875	472,266624	4,1104
20879	472,273124	5,0139
20880	472,274024	7,162
20884	472,277724	4,2011
20893	472,289924	7,1058
20895	472,291324	6,5887
20896	472,292124	5,7587
20901	472,299524	4,6543
20903	472,302124	3,5708
20905	472,302424	4,2718
20917	473,169124	3,8684
20918	473,175624	1,0709
20925	473,225224	3,9123
20931	473,239524	4,7873
20935	473,249924	3,8823
20937	473,251324	4,3591
20939	473,251824	4,5649
20942	473,253624	5,3288
20943	473,253924	6,1393
20944	473,256824	4,1128
20948	473,268924	6,8289
20951	473,272624	5,8229
20953	473,273224	4,9801
20957	473,276524	6,3497
20958	473,277024	7,1642
20959	473,279624	4,2361
20963	473,284924	5,5714
20968	473,289224	5,2034
20970	473,289724	3,5416
20971	473,290824	3,7547
20972	473,292324	5,7604
20975	473,299424	4,2662
20979	473,729524	3,7337
20983	474,124424	6,3391
20985	474,159824	1,1346
20987	474,167824	5,2525
20990	474,178824	5,0866
21002	474,235824	4,1378
21003	474,236224	3,8285
21010	474,245024	5,4669
21012	474,247424	3,6005
21013	474,253324	4,3598
21014	474,255124	5,3174
21022	474,274424	4,2746
21023	474,275924	1,2659
21027	474,285324	7,8147
21028	474,285524	7,5638
21033	475,103924	4,3679
21037	475,165824	1,1328
21039	475,220224	1,2179
21044	475,240124	3,8255
21048	475,253824	5,7087
21049	475,254824	4,796
21050	475,257024	1,2632
21051	475,259624	4,1008
21053	475,260024	4,3388
21057	475,273424	4,0907
21058	475,275024	1,267
21061	475,299024	5,7483
21064	475,732024	3,9548
21079	476,228724	5,3331
21083	476,230424	5,9022
21084	476,233924	4,334
21090	476,266124	6,87
21094	476,313624	5,186
21095	476,730624	5,6788
21097	476,898824	4,7227
21101	477,196324	1,1346
21108	477,231124	5,3237
21110	477,233224	5,9035
21114	477,249524	5,3478
21118	477,259624	4,3034
21120	477,260124	3,7974
21122	477,267624	6,8719
21123	477,273624	4,3669
21137	478,076524	6,2944
21140	478,211024	4,1022
21147	478,252924	5,347
21149	478,261424	4,2841
21152	478,264624	4,3116
21155	478,277224	6,0092
21156	478,278824	7,1294
21157	478,281724	7,822
21162	479,080424	6,2946
21164	479,222124	7,1
21169	479,240024	5,4404
21170	479,240224	4,1805
21172	479,240524	5,6614
21186	479,275524	4,4384
21196	480,085124	6,2948
21198	480,110324	6,5551
21201	480,199724	3,866
21202	480,225124	5,2178
21203	480,225224	5,5471
21204	480,225424	4,554
21206	480,225724	5,958
21208	480,231224	4,1765
21213	480,243524	4,1725
21222	480,310324	5,2922
21227	481,213124	4,7451
21232	481,225524	3,5351
21249	482,113324	1,2288
21256	482,156624	4,3305
21257	482,198124	3,8001
21258	482,203124	3,838
21265	482,250024	4,2331
21273	482,751124	4,2338
21276	482,901524	4,7242
21281	483,111824	1,2329
21285	483,232724	4,7211
21290	483,249724	3,5653
21298	483,307724	5,6698
21299	483,307824	6,263
21301	483,309024	5,7565
21303	483,310324	6,1562
21304	483,311524	5,5094
21325	484,112424	1,2356
21331	484,140524	5,2615
21336	484,142024	4,2379
21343	484,192624	6,3576
21345	484,235124	4,4909
21348	484,275024	6,8895
21353	484,278924	5,4365
21356	484,288024	6,1326
21357	484,291724	6,4891
21362	484,302824	3,5221
21366	484,311224	5,6658
21371	484,770024	5,0522
21374	485,110424	1,2378
21377	485,112324	4,3867
21378	485,113324	4,7149
21381	485,194824	6,357
21389	485,252224	6,2093
21390	485,252824	5,2572
21391	485,253124	3,882
21392	485,253724	5,6959
21402	485,272024	5,0524
21404	485,276124	5,8395
21405	485,276624	5,4455
21411	485,288424	5,7503
21419	485,323924	5,6227
21423	485,773024	5,0466
21427	486,081424	6,3574
21430	486,108024	6,4228
21432	486,115424	4,3866
21434	486,116624	1,4528
21442	486,160524	1,0883
21443	486,161624	1,6348
21449	486,210924	6,6964
21452	486,215424	4,4708
21462	486,248924	5,673
21463	486,249924	3,9232
21464	486,253224	6,2135
21468	486,270424	4,7139
21475	486,282124	4,097
21476	486,283224	4,7234
21478	486,288824	4,4379
21492	486,747524	5,645
21499	487,113924	4,3859
21503	487,174224	1,0791
21504	487,194624	1,0734
21508	487,238624	5,3564
21511	487,247524	3,9403
21522	487,265324	6,1071
21525	487,266324	4,0185
21526	487,267424	4,2021
21527	487,269724	4,8639
21528	487,274724	4,4876
21529	487,275724	4,3025
21530	487,277624	1,9613
21540	487,284424	3,5689
21541	487,285024	4,0968
21542	487,287324	4,7211
21544	487,290224	4,4918
21551	487,302424	4,2746
21552	487,303624	5,8827
21553	487,314824	4,2703
21556	488,073424	3,697
21557	488,075324	3,8349
21558	488,075924	4,0365
21560	488,076724	3,5921
21567	488,092924	3,5098
21576	488,242424	4,5309
21580	488,245224	3,6486
21581	488,247024	3,7348
21582	488,248324	4,0232
21583	488,251324	1,2598
21586	488,253524	4,7396
21587	488,254024	4,2733
21590	488,257524	4,5439
21595	488,266924	1,2656
21597	488,269324	4,0405
21609	488,301224	7,9461
21617	489,079424	3,5906
21629	489,250024	3,6462
21633	489,254424	4,2702
21636	489,265824	6,0066
21639	489,270324	1,2645
21643	489,275424	5,1093
21644	489,278124	4,6978
21653	489,930424	4,9806
21654	490,077424	3,5804
21657	490,234624	5,3039
21658	490,234824	3,687
21662	490,237924	5,1101
21668	490,264224	4,9793
21672	490,272224	3,6256
21673	490,278024	5,9146
21678	490,281524	6,3383
21677	490,281524	6,544
21681	490,315924	8,3123
21684	490,598724	4,9794
21686	490,737124	5,3053
21690	490,787924	6,122
21695	491,088124	4,8094
21699	491,187024	1,5009
21700	491,189024	3,5955
21703	491,209224	3,8381
21706	491,221924	4,5347
21710	491,223124	6,9023
21715	491,243124	4,6002
21721	491,272724	6,3472
21725	491,283324	6,5417
21727	491,287224	6,1255
21730	491,727824	3,8195
21734	491,791224	6,1252
21737	492,092624	4,813
21742	492,159124	5,5386
21743	492,161124	5,8338
21748	492,223324	4,5351
21750	492,231024	3,8102
21756	492,246124	4,6002
21759	492,258024	6,8956
21764	492,279524	6,5447
21766	492,287624	6,3745
21767	492,291824	5,6903
21768	492,295324	5,9326
21774	492,766324	6,8936
21776	492,794624	5,6915
21777	493,031724	3,6931
21784	493,239824	3,7369
21785	493,240824	4,5914
21787	493,250924	6,9048
21791	493,254424	4,8309
21792	493,255324	4,6676
21793	493,255724	6,2071
21794	493,256324	6,4555
21798	493,260024	4,3885
21800	493,266124	4,4138
21801	493,266424	6,8819
21803	493,274224	4,7372
21807	494,038024	3,6812
21808	494,038724	3,7583
21816	494,205524	5,0117
21818	494,241424	4,6264
21822	494,259824	6,2101
21826	494,276324	5,559
21835	494,325824	6,1035
21846	495,235024	4,7001
21850	495,255924	5,4896
21851	495,271424	4,136
21856	495,278624	5,5557
21861	495,756724	5,4867
21863	495,884124	1,0432
21868	496,081724	4,4157
21871	496,084224	4,3892
21874	496,090624	3,1069
21875	496,112624	1,1495
21878	496,139824	1,1432
21880	496,143424	6,3553
21882	496,218424	4,2733
21890	496,257724	5,487
21893	496,274124	4,1354
21895	496,340324	6,1176
21904	497,245924	5,3905
21907	497,256624	6,5454
21915	497,288924	5,3494
21923	497,323624	6,2754
21927	497,746424	5,3989
21928	497,757224	6,544
21934	497,896624	1,0453
21945	498,121924	4,3321
21947	498,134624	4,3251
21950	498,179824	6,3638
21964	498,319724	4,6322
21966	498,320624	6,9649
21971	498,790824	5,9091
21979	499,125524	4,3348
21991	499,283824	5,3741
21993	499,288124	3,8575
21997	499,303324	6,6993
21998	499,304524	5,054
22006	499,339224	7,2728
22008	499,350724	6,1565
22010	499,782524	6,0039
22011	499,783824	5,3745
22013	499,790624	3,8537
22014	499,792924	6,2755
22017	500,058924	6,297
22032	500,257724	5,4824
22037	500,277124	5,546
22039	500,292024	6,0347
22043	500,297324	4,6408
22045	500,297624	6,4424
22047	500,298024	6,2857
22053	500,308124	6,6995
22058	500,334224	4,2683
22063	500,341124	7,2768
22067	501,093424	1,4716
22079	501,278224	5,6014
22084	501,283324	5,6219
22085	501,284124	5,1926
22086	501,284424	4,5367
22091	501,290324	5,9657
22096	501,295224	6,2916
22097	501,295424	4,6641
22101	501,301524	6,4428
22106	501,315724	5,2647
22107	501,318324	6,3494
22111	501,335724	4,2664
22112	501,715724	6,3682
22113	501,762024	6,1166
22114	502,101424	1,4717
22116	502,108524	1,0997
22134	502,277024	4,3016
22136	502,278224	4,0019
22137	502,278324	1,2656
22139	502,280224	5,1828
22144	502,281824	4,5547
22158	502,303324	6,443
22164	503,227324	3,5296
22167	503,254424	4,6406
22171	503,261424	1,8084
22172	503,261624	4,4567
22173	503,261924	3,8385
22175	503,265424	5,0378
22177	503,267524	1,2631
22182	503,272824	4,2965
22188	503,280424	5,6959
22191	503,297524	5,2891
22199	504,133424	6,3761
22201	504,163424	7,9158
22202	504,172224	1,0833
22204	504,225624	3,5234
22206	504,227824	1,7311
22215	504,267324	3,6103
22217	504,274524	6,5057
22222	504,291924	6,478
22229	505,228824	3,9949
22231	505,239624	3,7736
22235	505,258424	4,6169
22240	505,266824	4,5865
22245	505,288824	6,1162
22253	505,299324	4,9723
22265	505,793024	6,3546
22266	505,801724	4,9716
22270	506,193624	5,2519
22271	506,195324	5,0024
22282	506,274024	5,3809
22285	506,276824	6,6428
22292	506,292224	6,3632
22297	506,732424	6,3437
22304	507,189424	4,9973
22306	507,190124	5,2389
22309	507,232024	5,0361
22311	507,233724	6,3425
22318	507,236924	4,2083
22328	507,271424	5,5594
22334	507,734624	6,3426
22335	507,767424	4,0856
22341	508,232824	3,5263
22353	508,272824	5,5568
22356	508,734024	3,5258
22364	509,250924	5,7075
22367	509,252624	4,2218
22369	509,286824	4,4021
22375	509,733424	4,9508
22383	510,244424	4,9477
22386	510,253024	5,7069
22393	510,367024	4,7027
22399	511,232824	4,6883
22406	511,314224	4,7682
22408	511,315524	6,0392
22412	511,339824	6,4934
22421	512,116124	1,1334
22425	512,213224	3,6295
22430	512,266924	7,672
22436	512,298224	6,1687
22437	512,298424	5,2117
22451	512,333424	4,9935
22455	513,119324	1,1359
22456	513,134424	1,1372
22458	513,146524	6,6411
22462	513,149724	6,3571
22467	513,245024	4,6466
22478	513,283524	5,3174
22482	513,295824	4,9199
22484	513,298824	5,1875
22487	513,301824	6,1672
22491	513,319624	6,2888
22496	513,364824	6,511
22499	513,749124	4,6465
22503	514,022624	4,4588
22510	514,117424	1,1349
22514	514,152824	6,3557
22516	514,153024	6,1428
22529	514,278724	3,7082
22532	514,280624	6,8811
22540	514,313924	4,8689
22553	514,732124	5,5308
22563	515,155124	6,3564
22567	515,193024	4,8041
22575	515,283524	3,6265
22582	515,297224	4,6822
22583	515,298424	5,3512
22589	515,311824	5,5162
22595	516,007724	1,0497
22603	516,157524	6,3567
22608	516,215124	5,3034
22613	516,263524	6,7001
22620	516,293324	6,1489
22633	516,308024	4,7341
22636	516,716624	5,3061
22640	517,238924	7,462
22647	517,276824	4,5026
22650	517,277724	4,3318
22651	517,279624	5,3117
22661	517,294024	6,1469
22668	517,303624	5,8307
22669	517,304524	5,7021
22672	517,307524	5,2462
22678	517,766624	5,8359
22683	518,205224	4,4591
22696	518,251524	4,0924
22698	518,259324	4,5901
22702	518,272424	1,1788
22703	518,273424	5,8351
22705	518,276124	3,8764
22708	518,280024	4,5017
22714	518,306624	5,7008
22716	518,313524	8,6894
22718	518,769324	5,8373
22719	518,769824	4,7887
22720	518,775224	3,9691
22725	519,256524	3,7357
22726	519,256724	3,8391
22733	519,271024	3,9451
22734	519,271824	5,5711
22737	519,280924	4,5015
22742	519,307124	7,2561
22743	519,307424	4,9085
22746	519,317124	8,6894
22747	519,328124	6,009
22751	520,214724	4,5565
22765	520,306224	4,9004
22767	520,716524	4,5552
22768	520,749324	3,829
22776	521,212924	8,4189
22790	521,288324	4,867
22802	522,248324	4,9855
22812	522,283224	3,9371
22815	522,804124	7,9651
22829	523,271424	3,6905
22834	523,313624	4,5325
22843	524,226024	4,3348
22846	524,229924	6,3359
22854	524,272624	5,2889
22855	524,272924	3,7106
22856	524,273724	3,6032
22862	525,215024	6,4915
22864	525,230324	6,323
22867	525,257524	5,0601
22868	525,258524	6,4178
22871	525,275324	3,6018
22873	525,287024	4,4247
22884	526,044524	4,4047
22887	526,143624	3,6687
22888	526,149624	1,0532
22898	526,307024	6,2894
22899	526,316824	5,608
22903	526,328924	5,9195
22906	526,350624	6,0675
22907	526,726424	1,218
22911	526,807124	6,2884
22913	527,232424	1,1623
22923	527,314324	6,0639
22929	527,774624	4,7882
22932	528,002024	3,8044
22939	528,132624	6,1612
22944	528,171724	3,488
22945	528,171924	1,2322
22955	528,271924	7,3179
22957	528,276824	4,7872
22960	528,288924	3,9752
22965	528,323624	8,2199
22968	528,328024	5,3773
22969	528,328824	6,4404
22972	528,777124	4,7852
22973	528,783324	4,9398
22976	529,211224	1,263
22983	529,276024	7,3166
22986	529,278424	4,3504
22989	529,286024	4,9446
22995	529,308724	4,9729
22997	529,312424	6,3716
22998	529,314024	5,8369
22999	529,314424	5,5804
23006	529,325624	4,6502
23009	529,330624	8,7803
23020	530,258624	4,9317
23023	530,269224	4,5398
23026	530,273024	3,5949
23027	530,273524	7,1581
23035	530,286324	4,0092
23037	530,289424	5,9211
23039	530,294524	3,841
23045	530,306424	3,9307
23047	530,309924	4,5967
23049	530,311424	5,5801
23048	530,311424	5,694
23052	530,331224	8,78
23063	531,249424	4,6602
23065	531,257124	4,9293
23067	531,260124	4,5258
23069	531,267224	3,651
23070	531,269324	3,5798
23078	531,291224	6,2642
23080	531,292224	5,9203
23092	531,780124	5,7853
23094	531,997324	6,2892
23101	532,204824	1,6445
23108	532,255624	3,9397
23111	532,267824	3,5915
23114	532,278724	5,7805
23115	532,291924	6,2647
23122	533,208324	7,0361
23136	533,286224	4,9472
23138	533,294424	4,0047
23144	534,186524	1,2339
23148	534,261224	4,4073
23161	535,266124	6,1991
23162	535,267524	5,6617
23165	535,298024	6,2713
23168	535,303224	5,4832
23177	536,090424	1,2528
23183	536,266824	5,2573
23188	536,278324	5,186
23196	536,288124	4,982
23197	536,288624	4,4098
23200	536,293924	5,5076
23203	536,306324	5,4774
23205	536,780524	5,1855
23209	536,790224	4,409
23208	536,790224	4,9813
23213	537,120224	1,2376
23217	537,245524	4,5919
23223	537,263224	7,3431
23229	537,279224	4,7293
23232	537,281024	5,0574
23235	537,289924	4,9785
23236	537,290524	4,4067
23241	538,089224	1,182
23242	538,112424	1,1463
23245	538,231924	6,2285
23246	538,242024	6,7028
23251	538,316524	5,9815
23257	538,361524	4,7065
23259	538,361524	4,9618
23258	538,361524	6,5714
23261	538,373824	6,5725
23265	539,125524	1,2606
23269	539,189024	3,3306
23270	539,225824	4,5725
23272	539,272624	5,7585
23274	539,277724	4,2745
23277	539,352324	4,7158
23278	539,354024	6,571
23283	539,364924	4,7051
23285	539,370424	7,6268
23288	539,750624	3,73
23290	539,773324	5,7582
23299	540,229824	6,0558
23302	540,250324	3,7282
23304	540,273324	5,0424
23308	540,298024	7,4265
23310	540,307724	3,8376
23314	540,330524	6,9347
23317	540,360324	4,6981
23319	540,374924	4,6811
23321	540,770524	6,1147
23322	540,774324	5,0399
23325	540,785124	4,4759
23327	540,791124	7,037
23333	541,254824	4,6915
23335	541,255724	4,3759
23342	541,287824	4,4835
23343	541,292724	7,0369
23347	541,313124	5,7263
23348	541,330924	6,9332
23349	541,351024	7,3829
23351	541,793924	7,0363
23354	542,090224	3,5924
23358	542,127624	1,0567
23359	542,232324	1,0992
23370	542,307324	4,8965
23373	542,309924	4,0473
23379	542,341824	6,8087
23382	542,346124	6,0775
23390	543,131724	1,0534
23391	543,236524	4,8712
23404	543,305524	4,9396
23406	543,308224	4,0585
23413	543,344024	6,0752
23419	544,030524	1,0506
23421	544,045724	1,2685
23423	544,130724	1,0555
23427	544,231324	4,8641
23429	544,257624	6,3582
23454	544,311424	4,9572
23455	544,312924	4,6817
23457	544,314224	5,339
23462	544,324224	6,0188
23464	544,324324	3,6294
23463	544,324324	5,5206
23468	544,775424	7,2938
23471	545,258324	4,9089
23478	545,285524	4,0932
23483	545,294724	4,6215
23489	545,308324	4,5332
23491	545,308624	4,8296
23492	545,309324	6,0212
23495	545,324524	7,9236
23496	545,340824	6,0174
23499	545,754924	6,1377
23500	545,755924	4,9084
23522	546,300024	4,1161
23525	546,765624	4,6881
23528	546,782324	5,9309
23532	547,234924	6,8612
23543	547,284024	5,9279
23545	547,294924	5,5659
23561	548,279924	4,0094
23563	548,297524	7,0158
23574	549,281624	5,7668
23580	549,311924	5,6273
23581	549,330624	5,2678
23582	549,735424	4,2264
23586	549,807024	5,9561
23592	550,256724	8,3494
23593	550,264724	5,0378
23596	550,275524	4,8062
23598	550,277124	5,3382
23599	550,277224	6,2222
23603	550,283224	5,7723
23604	550,288524	4,9706
23608	550,307724	5,9571
23617	551,261524	6,106
23626	551,308024	6,2254
23629	551,328824	6,2124
23633	552,235024	4,8335
23634	552,238524	4,3862
23636	552,250724	6,098
23639	552,263324	6,1053
23645	552,338524	4,1779
23655	553,255724	6,5737
23661	553,284524	5,8205
23665	553,314624	5,6097
23667	553,785324	5,8196
23672	554,259324	6,5737
23686	554,345724	6,8133
23688	554,379024	5,4486
23692	555,133324	1,1882
23693	555,199924	8,5367
23697	555,260424	6,5745
23701	555,279124	4,9598
23710	555,304124	3,8652
23711	555,327824	7,2146
23717	555,780124	4,9613
23721	555,824924	6,4507
23723	556,069124	3,7713
23724	556,108824	1,0588
23726	556,130124	1,1443
23729	556,290124	4,9606
23741	556,326024	6,4509
23756	557,296024	4,8802
23763	557,309224	6,4145
23766	557,313524	5,3461
23771	557,320024	4,823
23779	557,354124	4,6198
23781	557,795224	4,879
23796	558,301224	4,8787
23800	558,303624	6,6622
23803	558,305924	5,1508
23805	558,313124	4,9046
23813	558,340124	6,2147
23819	558,799024	4,8784
23822	558,805724	6,6629
23829	559,281424	6,2506
23839	559,306724	4,8565
23841	559,307324	6,6544
23843	559,315224	6,1833
23847	559,323924	6,3592
23848	559,324124	6,5861
23852	559,330924	5,1756
23853	559,332824	4,67
23855	559,339224	8,2372
23856	559,341924	6,2111
23859	560,096924	3,4455
23861	560,097724	3,5215
23865	560,233524	1,1245
23867	560,262524	7,3155
23871	560,278024	4,6633
23883	560,301624	4,6642
23884	560,301824	6,0616
